Movie_Title,Director,Actors,Total_Gross,main_genre,budget,genres,id,imdb_id,original_language,original_title,revenue
Sleeping with the Enemy,Joseph Ruben,"Julia Roberts, Patrick Bergin, Kevin Anderson, Elizabeth Lawrence",$101.60M,Drama,19000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7442,tt0102945,en,Sleeping with the Enemy,174999005.0
Flashdance,Adrian Lyne,"Jennifer Beals, Michael Nouri, Lilia Skala, Sunny Johnson",$94.90M,Drama,4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",535,tt0085549,en,Flashdance,92921203.0
We Are Your Friends,Max Joseph,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston",$3.59M,Drama,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",301351,tt3787590,en,We Are Your Friends,11122090.0
A Hologram for the King,Tom Tykwer,"Tom Hanks, Omar Elba, Sarita Choudhury, Ben Whishaw",$4.20M,Comedy,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",270010,tt2980210,en,A Hologram for the King,4212494.0
Drinking Buddies,Joe Swanberg,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston",$0.34M,Comedy,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",172533,tt2265398,en,Drinking Buddies,343341.0
Dear White People,Justin Simien,"Tyler James Williams, Tessa Thompson, Kyle Gallner, Teyonah Parris",$4.40M,Comedy,1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",114750,tt2235108,en,Dear White People,0.0
Magic Mike,Steven Soderbergh,"Channing Tatum, Alex Pettyfer, Olivia Munn, Matthew McConaughey",$113.72M,Comedy,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",77930,tt1915581,en,Magic Mike,167221571.0
She's Funny That Way,Peter Bogdanovich,"Imogen Poots, Owen Wilson, Jennifer Aniston, Kathryn Hahn",$0.09M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}]",245906,tt1767372,en,She's Funny That Way,111996.0
Friends with Kids,Jennifer Westfeldt,"Jennifer Westfeldt, Adam Scott, Maya Rudolph, Chris O'Dowd",$7.25M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80038,tt1720616,en,Friends with Kids,12186625.0
10 Years,Jamie Linden,"Channing Tatum, Rosario Dawson, Chris Pratt, Jenna Dewan",$0.20M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",58547,tt1715873,en,10 Years,201146.0
Larry Crowne,Tom Hanks,"Tom Hanks, Julia Roberts, Sarah Mahoney, Roxana Ortega",$35.61M,Comedy,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",59861,tt1583420,en,Larry Crowne,36160375.0
Beautiful Creatures,Richard LaGravenese,"Alice Englert, Viola Davis, Emma Thompson, Alden Ehrenreich",$19.45M,Drama,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15940,tt0221889,en,Beautiful Creatures,0.0
Beautiful Creatures,Richard LaGravenese,"Alice Englert, Viola Davis, Emma Thompson, Alden Ehrenreich",$19.45M,Drama,60000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",109491,tt1559547,en,Beautiful Creatures,60052138.0
Coriolanus,Ralph Fiennes,"Ralph Fiennes, Gerard Butler, Brian Cox, Lubna Azabal",$0.76M,Drama,7700000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",101173,tt1372686,en,Coriolanus,1072602.0
Greenberg,Noah Baumbach,"Ben Stiller, Greta Gerwig, Jennifer Jason Leigh, Rhys Ifans",$4.22M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27583,tt1234654,en,Greenberg,6153967.0
Step Up 3D,Jon M. Chu,"Sharni Vinson, Rick Malambri, Adam Sevani, Alyson Stoner",$42.40M,Drama,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",41233,tt1193631,en,Step Up 3D,159291809.0
Wild Child,Nick Moore,"Emma Roberts, Aidan Quinn, Natasha Richardson, Lexi Ainsworth",$0.02M,Comedy,20000000,"[{'id': 35, 'name': 'Comedy'}]",13971,tt1024255,en,Wild Child,21972336.0
The Switch,"Directors:Josh Gordon, Will Speck","Jennifer Aniston, Jason Bateman, Patrick Wilson, Jeff Goldblum",$27.76M,Comedy,19000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",41210,tt0889573,en,The Switch,49830607.0
Bug,William Friedkin,"Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins",$7.01M,Drama,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",62697,tt0072750,en,Bug,0.0
Bug,William Friedkin,"Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins",$7.01M,Drama,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",12526,tt0470705,en,Bug,8059140.0
The Rum Diary,Bruce Robinson,"Johnny Depp, Giovanni Ribisi, Aaron Eckhart, Michael Rispoli",$13.10M,Comedy,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",23514,tt0376136,en,The Rum Diary,24000000.0
The Final Cut,Omar Naim,"Robin Williams, Jim Caviezel, Mira Sorvino, Mimi Kuzyk",$0.55M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11099,tt0364343,en,The Final Cut,548039.0
The Final Cut,Omar Naim,"Robin Williams, Jim Caviezel, Mira Sorvino, Mimi Kuzyk",$0.55M,Drama,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2442,tt0113063,en,The Final Cut,551281.0
Uptown Girls,Boaz Yakin,"Brittany Murphy, Dakota Fanning, Heather Locklear, Jesse Spencer",$36.92M,Comedy,20000000,"[{'id': 35, 'name': 'Comedy'}]",14926,tt0263757,en,Uptown Girls,37095657.0
S1m0ne,Andrew Niccol,"Al Pacino, Catherine Keener, Rachel Roberts, Benjamin Salisbury",$9.68M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",9296,tt0258153,en,S1m0ne,19576023.0
The Tailor of Panama,John Boorman,"Pierce Brosnan, Geoffrey Rush, Jamie Lee Curtis, Leonor Varela",$13.73M,Comedy,21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2575,tt0236784,en,The Tailor of Panama,28008462.0
28 Days,Betty Thomas,"Sandra Bullock, Viggo Mortensen, Dominic West, Elizabeth Perkins",$37.17M,Comedy,43000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10468,tt0191754,en,28 Days,0.0
Edtv,Ron Howard,"Matthew McConaughey, Jenna Elfman, Geoffrey Blake, Gail Boggs",$22.36M,Comedy,80000000,"[{'id': 35, 'name': 'Comedy'}]",11374,tt0131369,en,Edtv,0.0
Fools Rush In,Andy Tennant,"Matthew Perry, Salma Hayek, Jon Tenney, Carlos Gómez",$29.29M,Comedy,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1968,tt0119141,en,Fools Rush In,29481428.0
The Cable Guy,Ben Stiller,"Jim Carrey, Matthew Broderick, Leslie Mann, Jack Black",$60.24M,Comedy,47000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9894,tt0115798,en,The Cable Guy,102825796.0
Disclosure,Barry Levinson,"Michael Douglas, Demi Moore, Donald Sutherland, Caroline Goodall",$83.02M,Drama,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",8984,tt0109635,en,Disclosure,214015089.0
D2: The Mighty Ducks,Sam Weisman,"Emilio Estevez, Kathryn Erbe, Michael Tucker, Jan Rubes",$45.61M,Comedy,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",11164,tt0109520,en,D2: The Mighty Ducks,45610410.0
War Machine,David Michôd,"Brad Pitt, Daniel Betts, John Magaro, Emory Cohen",Gross Unkown,Comedy,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",354287,tt4758646,en,War Machine,0.0
Love,Gaspar Noé,"Aomi Muyock, Karl Glusman, Klara Kristin, Juan Saavedra",Gross Unkown,Drama,0,[],89453,tt0450363,en,Love,0.0
Love,Gaspar Noé,"Aomi Muyock, Karl Glusman, Klara Kristin, Juan Saavedra",Gross Unkown,Drama,500000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",54320,tt1541874,en,Love,0.0
Love,Gaspar Noé,"Aomi Muyock, Karl Glusman, Klara Kristin, Juan Saavedra",Gross Unkown,Drama,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",292431,tt3774694,en,Love,249083.0
Love,Gaspar Noé,"Aomi Muyock, Karl Glusman, Klara Kristin, Juan Saavedra",Gross Unkown,Drama,0,"[{'id': 18, 'name': 'Drama'}]",120831,tt0018107,en,Love,0.0
Equals,Drake Doremus,"Nicholas Hoult, Kristen Stewart, Vernetta Lopez, Scott Lawrence",$0.03M,Drama,16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",301875,tt3289728,en,Equals,2084628.0
Z for Zachariah,Craig Zobel,"Chiwetel Ejiofor, Chris Pine, Margot Robbie",$0.12M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",193687,tt1598642,en,Z for Zachariah,121461.0
The Last Song,Julie Anne Robinson,"Miley Cyrus, Liam Hemsworth, Greg Kinnear, Bobby Coleman",$62.95M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",35690,tt1294226,en,The Last Song,0.0
How to Be Single,Christian Ditter,"Dakota Johnson, Rebel Wilson, Leslie Mann, Alison Brie",$46.84M,Comedy,38000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",259694,tt1292566,en,How to Be Single,112343513.0
Nights in Rodanthe,George C. Wolfe,"Diane Lane, Richard Gere, Christopher Meloni, Viola Davis",$41.85M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14326,tt0956038,en,Nights in Rodanthe,84375061.0
Nim's Island,"Directors:Jennifer Flackett, Mark Levin","Jodie Foster, Gerard Butler, Abigail Breslin, Michael Carman",$48.01M,Adventure,37000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10488,tt0410377,en,Nim's Island,100076342.0
Ice Princess,Tim Fywell,"Michelle Trachtenberg, Kim Cattrall, Trevor Blumas, Joan Cusack",$24.38M,Comedy,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",13374,tt0396652,en,Ice Princess,27645491.0
Leatherheads,George Clooney,"George Clooney, Renée Zellweger, John Krasinski, David de Vries",$31.20M,Comedy,58000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",4942,tt0379865,en,Leatherheads,41299492.0
Raising Helen,Garry Marshall,"Kate Hudson, John Corbett, Joan Cusack, Hayden Panettiere",$37.49M,Comedy,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4599,tt0350028,en,Raising Helen,49718611.0
On the Road,Walter Salles,"Sam Riley, Garrett Hedlund, Kristen Stewart, Amy Adams",$0.72M,Adventure,25000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",83770,tt0337692,en,On the Road,8784318.0
Bridget Jones: The Edge of Reason,Beeban Kidron,"Renée Zellweger, Colin Firth, Hugh Grant, Gemma Jones",$40.23M,Comedy,50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9801,tt0317198,en,Bridget Jones: The Edge of Reason,40203020.0
Shallow Hal,"Directors:Bobby Farrelly, Peter Farrelly","Jack Black, Gwyneth Paltrow, Jason Alexander, Joe Viterelli",$70.84M,Comedy,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9889,tt0256380,en,Shallow Hal,141069860.0
Never Been Kissed,Raja Gosnell,"Drew Barrymore, David Arquette, Michael Vartan, Molly Shannon",$55.47M,Comedy,25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",11355,tt0151738,en,Never Been Kissed,84565230.0
Pushing Tin,Mike Newell,"John Cusack, Billy Bob Thornton, Cate Blanchett, Angelina Jolie",$8.41M,Comedy,33000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12596,tt0120797,en,Pushing Tin,0.0
Hope Floats,Forest Whitaker,"Sandra Bullock, Harry Connick Jr., Gena Rowlands, Mae Whitman",$60.05M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9715,tt0119313,en,Hope Floats,0.0
The Indian in the Cupboard,Frank Oz,"Hal Scardino, Litefoot, Lindsay Crouse, Richard Jenkins",$35.62M,Drama,45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11359,tt0113419,en,The Indian in the Cupboard,0.0
Indecent Proposal,Adrian Lyne,"Robert Redford, Demi Moore, Woody Harrelson, Seymour Cassel",$106.61M,Drama,38000000,"[{'id': 18, 'name': 'Drama'}]",4478,tt0107211,en,Indecent Proposal,266614059.0
Free Willy,Simon Wincer,"Jason James Richter, Lori Petty, Michael Madsen, Jayne Atkinson",$77.70M,Adventure,20000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",1634,tt0106965,en,Free Willy,153698625.0
Step Up All In,Trish Sie,"Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton",$14.90M,Drama,45000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",243683,tt2626350,en,Step Up All In,86165646.0
Into the Woods,Rob Marshall,"Anna Kendrick, Meryl Streep, Chris Pine, Emily Blunt",$128.00M,Adventure,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",23378,tt0099851,en,Into the Woods,0.0
Into the Woods,Rob Marshall,"Anna Kendrick, Meryl Streep, Chris Pine, Emily Blunt",$128.00M,Adventure,50000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",224141,tt2180411,en,Into the Woods,212902372.0
Into the Woods,Rob Marshall,"Anna Kendrick, Meryl Streep, Chris Pine, Emily Blunt",$128.00M,Adventure,0,"[{'id': 10402, 'name': 'Music'}]",247158,tt2191715,en,Into the Woods,0.0
Victor Frankenstein,Paul McGuigan,"Daniel Radcliffe, James McAvoy, Jessica Brown Findlay, Andrew Scott",$5.78M,Drama,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",228066,tt1976009,en,Victor Frankenstein,34227298.0
Rock of Ages,Adam Shankman,"Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin",$38.52M,Comedy,75000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",80585,tt1336608,en,Rock of Ages,59418613.0
Georgia Rule,Garry Marshall,"Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney",$18.88M,Comedy,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13159,tt0791304,en,Georgia Rule,0.0
Catch and Release,Susannah Grant,"Jennifer Garner, Timothy Olyphant, Kevin Smith, Sam Jaeger",$15.27M,Comedy,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13668,tt0395495,en,Catch and Release,16158487.0
Dirty Dancing: Havana Nights,Guy Ferland,"Diego Luna, Romola Garai, Sela Ward, John Slattery",$14.16M,Drama,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10677,tt0338096,en,Dirty Dancing: Havana Nights,27685016.0
Drumline,Charles Stone III,"Nick Cannon, Zoe Saldana, Orlando Jones, Leonard Roberts",$56.40M,Comedy,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",13497,tt0303933,en,Drumline,57588485.0
Joe Dirt,Dennie Gordon,"David Spade, Brittany Daniel, Dennis Miller, Adam Beach",$27.09M,Adventure,17700000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10956,tt0245686,en,Joe Dirt,30987695.0
Captain Corelli's Mandolin,John Madden,"Nicolas Cage, Penélope Cruz, John Hurt, Christian Bale",$25.54M,Drama,57000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",1722,tt0238112,en,Captain Corelli's Mandolin,62112895.0
Drop Dead Fred,Ate de Jong,"Phoebe Cates, Rik Mayall, Marsha Mason, Tim Matheson",$43.88M,Comedy,6788000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",10379,tt0101775,en,Drop Dead Fred,13878334.0
Cocktail,Roger Donaldson,"Tom Cruise, Bryan Brown, Elisabeth Shue, Lisa Banes",$78.22M,Comedy,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7520,tt0094889,en,Cocktail,171504781.0
Cocktail,Roger Donaldson,"Tom Cruise, Bryan Brown, Elisabeth Shue, Lisa Banes",$78.22M,Comedy,6400000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",118051,tt2168910,hi,Cocktail,18800000.0
Nine 1/2 Weeks,Adrian Lyne,"Mickey Rourke, Kim Basinger, Margaret Whitton, David Margulies",$6.73M,Drama,17000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10068,tt0091635,en,Nine 1/2 Weeks,6735922.0
The Cobbler,Tom McCarthy,"Adam Sandler, Melonie Diaz, Steve Buscemi, Method Man",Gross Unkown,Comedy,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",238215,tt3203616,en,The Cobbler,0.0
The Guilt Trip,Anne Fletcher,"Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara",$37.13M,Comedy,40000000,"[{'id': 35, 'name': 'Comedy'}]",82687,tt1694020,en,The Guilt Trip,41863726.0
To the Wonder,Terrence Malick,"Ben Affleck, Olga Kurylenko, Javier Bardem, Rachel McAdams",$0.59M,Drama,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",60281,tt1595656,en,To the Wonder,587615.0
The Divide,Xavier Gens,"Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance",$0.02M,Drama,3000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",38541,tt1535616,en,The Divide,22000.0
Table 19,Jeffrey Blitz,"Anna Kendrick, Lisa Kudrow, Craig Robinson, Stephen Merchant",$3.61M,Comedy,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",353569,tt1412528,en,Table 19,3305592.0
Spread,David Mackenzie,"Ashton Kutcher, Anne Heche, Margarita Levieva, Sebastian Stan",$0.25M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}]",19918,tt1186370,en,Spread,12032983.0
Nine,Rob Marshall,"Daniel Day-Lewis, Marion Cotillard, Penélope Cruz, Sandro Dori",$24.00M,Drama,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",10197,tt0875034,en,Nine,53825515.0
The Wolfman,Joe Johnston,"Benicio Del Toro, Anthony Hopkins, Emily Blunt, Simon Merrells",$61.98M,Drama,150000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7978,tt0780653,en,The Wolfman,0.0
A Thousand Words,Brian Robbins,"Eddie Murphy, Cliff Curtis, Kerry Washington, Clark Duke",$18.44M,Comedy,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",72358,tt0763831,en,A Thousand Words,22044277.0
Something Borrowed,Luke Greenfield,"Ginnifer Goodwin, Kate Hudson, Colin Egglesfield, John Krasinski",$39.05M,Comedy,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",49022,tt0491152,en,Something Borrowed,59901913.0
The Break-Up,Peyton Reed,"Jennifer Aniston, Vince Vaughn, Jon Favreau, Joey Lauren Adams",$118.70M,Comedy,52000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",9767,tt0452594,en,The Break-Up,204999686.0
Friends with Money,Nicole Holofcener,"Jennifer Aniston, Frances McDormand, Catherine Keener, Joan Cusack",$13.37M,Comedy,6500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8998,tt0436331,en,Friends with Money,13368437.0
Open Water,Chris Kentis,"Blanchard Ryan, Daniel Travis, Saul Stein, Michael E. Williamson",$30.61M,Adventure,130000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",83,tt0374102,en,Open Water,54667954.0
What a Girl Wants,Dennie Gordon,"Amanda Bynes, Colin Firth, Kelly Preston, Soleil McGhee",$35.99M,Comedy,0,"[{'id': 35, 'name': 'Comedy'}]",10735,tt0286788,en,What a Girl Wants,0.0
Ken Park,"Directors:Larry Clark, Edward Lachman","Adam Chubbuck, James Bullard, Seth Gray, Eddie Daniels",Gross Unkown,Drama,1300000,"[{'id': 18, 'name': 'Drama'}]",7090,tt0209077,en,Ken Park,447741.0
Babe: Pig in the City,George Miller,"Magda Szubanski, Elizabeth Daily, Mickey Rooney, James Cromwell",$18.32M,Adventure,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",9447,tt0120595,en,Babe: Pig in the City,69131860.0
54,Mark Christopher,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers",$16.57M,Drama,13000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",3682,tt0120577,en,54,16757163.0
Jack,Francis Ford Coppola,"Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez",$58.62M,Comedy,45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",7095,tt0116669,en,Jack,58620973.0
Jack,Francis Ford Coppola,"Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez",$58.62M,Comedy,0,[],176715,tt2253566,en,Jack,0.0
Jack,Francis Ford Coppola,"Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez",$58.62M,Comedy,0,"[{'id': 18, 'name': 'Drama'}]",254323,tt3469918,de,Jack,0.0
The Blue Lagoon,Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels",$58.85M,Adventure,4500000,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",5689,tt0080453,en,The Blue Lagoon,58853106.0
The Blue Lagoon,Randal Kleiser,"Brooke Shields, Christopher Atkins, Leo McKern, William Daniels",$58.85M,Adventure,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",228074,tt0041190,en,The Blue Lagoon,0.0
Salò o le 120 giornate di Sodoma,Pier Paolo Pasolini,"Paolo Bonacelli, Giorgio Cataldi, Uberto Paolo Quintavalle, Aldo Valletti",Gross Unkown,Drama,0,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",5336,tt0073650,it,Salò o le 120 giornate di Sodoma,0.0
