director_name,actor_2_name,gross,genres_x,actor_1_name,movie_title,budget_x,imdb_score,budget_y,genres_y,id,imdb_id,original_language,original_title,revenue
Carmen Marron,Aimee Garcia,178739.0,Drama|Musical,Jossara Jinaro,Go for It!,2450000.0,3.9,2450000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",61038,tt1307926,en,Go for It!,0.0
Tim McCanlies,Michael O'Neill,565592.0,Comedy|Drama|Family,Ethan Embry,"Dancer, Texas Pop. 81",,6.8,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",78373,tt0118925,en,"Dancer, Texas Pop. 81",565592.0
George Sidney,Ava Gardner,,Drama|Family|Musical|Romance,Agnes Moorehead,Show Boat,2295429.0,7.0,2300000,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",17820,tt0044030,en,Show Boat,11000000.0
George Sidney,Ava Gardner,,Drama|Family|Musical|Romance,Agnes Moorehead,Show Boat,2295429.0,7.0,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",31548,tt0028249,en,Show Boat,0.0
Mario Van Peebles,Cinda McCain,27012.0,Drama,Tom Skerritt,Redemption Road,,5.9,0,"[{'id': 18, 'name': 'Drama'}]",74457,tt1470020,en,Redemption Road,0.0
Jason Stone,Ellen Burstyn,,Thriller,Topher Grace,The Calling,,5.8,0,"[{'id': 53, 'name': 'Thriller'}]",283384,tt1666335,en,The Calling,0.0
Jason Stone,Ellen Burstyn,,Thriller,Topher Grace,The Calling,,5.8,0,"[{'id': 53, 'name': 'Thriller'}]",283384,tt1666335,en,The Calling,0.0
Jerry Rees,Phil Hartman,,Adventure|Animation|Comedy|Family|Fantasy|Musical,Jon Lovitz,The Brave Little Toaster,2300000.0,7.3,2000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",19933,tt0092695,en,The Brave Little Toaster,0.0
James Algar,Deems Taylor,76400000.0,Animation|Family|Fantasy|Music,Leopold Stokowski,Fantasia,2280000.0,7.8,2280000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",756,tt0032455,en,Fantasia,83320000.0
Steve Miner,Dana Kimmell,36200000.0,Horror|Thriller,Richard Brooker,Friday the 13th Part III,4000000.0,5.7,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9728,tt0083972,en,Friday the 13th Part III,36690067.0
Danny Steinmann,Melanie Kinnaman,21300000.0,Horror|Mystery|Thriller,Tiffany Helm,Friday the 13th: A New Beginning,2200000.0,4.7,2200000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9731,tt0089173,en,Friday the 13th: A New Beginning,21930418.0
Jon Gunn,Delroy Lindo,12985267.0,Drama,Alexa PenaVega,Do You Believe?,2300000.0,5.9,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",309425,tt4056738,en,Do You Believe?,0.0
Tay Garnett,Greer Garson,,Drama,Jessica Tandy,The Valley of Decision,2160000.0,7.5,2160000,"[{'id': 18, 'name': 'Drama'}]",43610,tt0038213,en,The Valley of Decision,9132000.0
Shyam Madiraju,Ethan Peck,,Drama|Thriller,Jessica Lowndes,Eden,,4.8,0,"[{'id': 18, 'name': 'Drama'}]",124821,tt0119049,en,Eden,0.0
Shyam Madiraju,Ethan Peck,,Drama|Thriller,Jessica Lowndes,Eden,,4.8,0,"[{'id': 18, 'name': 'Drama'}]",37405,tt0765444,de,Eden,0.0
Shyam Madiraju,Ethan Peck,,Drama|Thriller,Jessica Lowndes,Eden,,4.8,0,"[{'id': 18, 'name': 'Drama'}]",96599,tt1734433,en,Eden,0.0
Shyam Madiraju,Ethan Peck,,Drama|Thriller,Jessica Lowndes,Eden,,4.8,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",283330,tt3090634,en,Eden,65460.0
Shyam Madiraju,Ethan Peck,,Drama|Thriller,Jessica Lowndes,Eden,,4.8,2300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",360339,tt3032282,en,Eden,0.0
Jon Knautz,Daniel Kash,,Action|Comedy|Horror,Rachel Skarsten,Jack Brooks: Monster Slayer,2500000.0,6.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",16205,tt0816539,en,Jack Brooks: Monster Slayer,0.0
William Wyler,Teresa Wright,23650000.0,Drama|Romance|War,Myrna Loy,The Best Years of Our Lives,2100000.0,8.1,2100000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",887,tt0036868,en,The Best Years of Our Lives,23650000.0
Larry Clark,Nick Stahl,510092.0,Biography|Crime|Drama,Kelli Garner,Bully,,7.0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9517,tt0242193,en,Bully,480811.0
Larry Clark,Nick Stahl,510092.0,Biography|Crime|Drama,Kelli Garner,Bully,,7.0,1100000,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",84404,tt1682181,en,Bully,0.0
Petter Næss,Per Christian Ellefsen,313436.0,Comedy|Drama,Jørgen Langhelle,Elling,15500000.0,7.6,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6007,tt0279064,en,Elling,0.0
Neil Mcenery-West,Michael Chapman,,Horror|Sci-Fi|Thriller,Walter Hendrix III,Containment,,4.8,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",347548,tt3561236,en,Containment,0.0
Anthony O'Brien,Maria Doyle Kennedy,,Adventure|Drama|Western,James Ransone,The Timber,2100000.0,5.5,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",322443,tt2215673,de,The Timber,0.0
Terence Young,Daniela Bianchi,24800000.0,Action|Adventure|Thriller,Robert Shaw,From Russia with Love,2000000.0,7.5,2000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",657,tt0057076,en,From Russia with Love,78898765.0
Michael Herz,Jessica Dublin,792966.0,Action|Comedy|Horror|Sci-Fi,Phoebe Legere,The Toxic Avenger Part II,2300000.0,5.1,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",28165,tt0098503,en,The Toxic Avenger Part II,0.0
,Alan Autry,,Crime|Drama|Mystery,Carroll O'Connor,In the Heat of the Night,,7.4,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10633,tt0061811,en,In the Heat of the Night,27379978.0
Woody Allen,John Beck,,Comedy|Sci-Fi,Woody Allen,Sleeper,2000000.0,7.3,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",11561,tt0070707,en,Sleeper,18344729.0
David Robert Mitchell,Ruby Harris,14673301.0,Horror|Mystery,Maika Monroe,It Follows,2000000.0,6.9,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",270303,tt3235888,en,It Follows,14674076.0
Robert Mulligan,Brock Peters,,Crime|Drama,Robert Duvall,To Kill a Mockingbird,2000000.0,8.4,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",595,tt0056592,en,To Kill a Mockingbird,13129846.0
Kimberly Peirce,Brendan Sexton III,11533945.0,Biography|Crime|Drama|Romance,Alicia Goranson,Boys Don't Cry,2000000.0,7.6,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",226,tt0171804,en,Boys Don't Cry,11540607.0
Chris Kentis,Julia Taylor Ross,12555230.0,Drama|Horror|Mystery|Thriller,Eric Sheffer Stevens,Silent House,2000000.0,5.3,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",92182,tt1767382,en,Silent House,13101672.0
Alex Kendrick,Alex Kendrick,34522221.0,Drama,Ben Davies,Courageous,2000000.0,7.0,1000000,"[{'id': 18, 'name': 'Drama'}]",72213,tt1630036,en,Courageous,34522221.0
Robert Rossen,Jackie Gleason,,Drama|Sport,George C. Scott,The Hustler,2000000.0,8.0,2000000,"[{'id': 18, 'name': 'Drama'}]",990,tt0054997,en,The Hustler,7600000.0
Jack Conway,Spencer Tracy,,Adventure|Drama|Romance|Western,Hedy Lamarr,Boom Town,1614000.0,7.1,2000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55604,tt0032273,en,Boom Town,9172000.0
Chris Eyre,Irene Bedard,6719300.0,Comedy|Drama,Michael Greyeyes,Smoke Signals,2000000.0,7.2,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",20862,tt0120321,en,Smoke Signals,0.0
Shari Springer Berman,James Urbaniak,6003587.0,Biography|Comedy|Drama,Josh Hutcherson,American Splendor,,7.5,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2771,tt0305206,en,American Splendor,6003587.0
Richard Linklater,Albert Delpy,5792822.0,Drama|Romance,Vernon Dobtcheff,Before Sunset,2700000.0,8.0,2700000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80,tt0381681,en,Before Sunset,15992615.0
Catherine Hardwicke,Sarah Clarke,4599680.0,Drama,Holly Hunter,Thirteen,1500000.0,6.8,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11023,tt0328538,en,Thirteen,4601043.0
Elia Kazan,Celeste Holm,,Drama|Romance,Dean Stockwell,Gentleman's Agreement,2000000.0,7.4,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",33667,tt0039416,en,Gentleman's Agreement,7800000.0
Debra Granik,Shelley Waggener,6531491.0,Drama,Jennifer Lawrence,Winter's Bone,2000000.0,7.2,2000000,"[{'id': 18, 'name': 'Drama'}]",39013,tt1399683,en,Winter's Bone,13831503.0
Kevin Macdonald,Brendan Mackey,4581222.0,Adventure|Documentary|Drama|Sport,Nicholas Aaron,Touching the Void,,8.1,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",11194,tt0379557,en,Touching the Void,13885802.0
Henry King,Don Ameche,,Drama|Musical|Romance,Tyrone Power,Alexander's Ragtime Band,2000000.0,7.0,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",43839,tt0029852,en,Alexander's Ragtime Band,4000000.0
Miranda July,Brad William Henke,3885134.0,Comedy|Drama,Najarra Townsend,Me and You and Everyone We Know,2000000.0,7.4,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1382,tt0415978,en,Me and You and Everyone We Know,0.0
Charles Ferguson,George W. Bush,4311834.0,Crime|Documentary,Matt Damon,Inside Job,,8.3,2000000,"[{'id': 99, 'name': 'Documentary'}]",44639,tt1645089,en,Inside Job,7871522.0
Max Joseph,Emily Ratajkowski,3590010.0,Drama|Music|Romance,Vanessa Lengies,We Are Your Friends,2000000.0,6.1,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",301351,tt3787590,en,We Are Your Friends,11122090.0
Jim Jarmusch,Gano Grills,3300230.0,Action|Crime|Drama|Thriller,Henry Silva,Ghost Dog: The Way of the Samurai,,7.5,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4816,tt0165798,en,Ghost Dog: The Way of the Samurai,0.0
David Ayer,Christian Bale,3335839.0,Action|Crime|Drama|Thriller,J.K. Simmons,Harsh Times,2000000.0,7.0,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",7873,tt0433387,en,Harsh Times,5967038.0
Jerry Jameson,Leonor Varela,2557668.0,Crime|Drama|Thriller,David Oyelowo,Captive,2000000.0,5.3,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]",89756,tt0229290,en,Captive,0.0
Jerry Jameson,Leonor Varela,2557668.0,Crime|Drama|Thriller,David Oyelowo,Captive,2000000.0,5.3,11180,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",98203,tt1699745,en,Captive,24591.0
Jerry Jameson,Leonor Varela,2557668.0,Crime|Drama|Thriller,David Oyelowo,Captive,2000000.0,5.3,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",331190,tt3268668,en,Captive,2801508.0
Steven Soderbergh,Enrico Colantoni,2506446.0,Comedy|Romance,Julia Roberts,Full Frontal,2000000.0,4.7,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15186,tt0290212,en,Full Frontal,2506446.0
Kevin Tenney,Tawny Kitaen,7369373.0,Horror|Mystery|Thriller,Kathleen Wilhoite,Witchboard,2000000.0,5.7,0,"[{'id': 27, 'name': 'Horror'}]",17994,tt0090327,en,Witchboard,0.0
,Amy Sedaris,,Comedy,Stephen Colbert,Strangers with Candy,,8.1,0,"[{'id': 35, 'name': 'Comedy'}]",13141,tt0369994,en,Strangers with Candy,0.0
John Cameron Mitchell,Peter Stickles,1984378.0,Comedy|Drama|Romance,Sook-Yin Lee,Shortbus,2000000.0,6.5,2000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1378,tt0367027,en,Shortbus,5179037.0
Gary Rogers,Kirby Heyborne,1098224.0,Adventure,Noah Danby,"The Book of Mormon Movie, Volume 1: The Journey",2000000.0,3.3,2000000,[],48382,tt0349159,en,"The Book of Mormon Movie, Volume 1: The Journey",1672730.0
Charles Ferguson,Dick Cheney,1430185.0,Documentary|War,Campbell Scott,No End in Sight,2000000.0,8.3,2000000,"[{'id': 99, 'name': 'Documentary'}]",12901,tt0912593,en,No End in Sight,1431623.0
Marielle Heller,David Fine,1477002.0,Drama|Romance,Alexander Skarsgård,The Diary of a Teenage Girl,2000000.0,6.9,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",250124,tt3172532,en,The Diary of a Teenage Girl,1477002.0
,Jon Tenney,,Comedy|Drama|Romance,Anne Hathaway,Get Real,,7.3,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24584,tt0162973,en,Get Real,0.0
David Sington,Buzz Aldrin,1134049.0,Documentary|History,John F. Kennedy,In the Shadow of the Moon,2000000.0,8.1,2000000,"[{'id': 99, 'name': 'Documentary'}]",14284,tt0925248,en,In the Shadow of the Moon,0.0
Kelly Reichardt,Zoe Kazan,977600.0,Drama|Western,Bruce Greenwood,Meek's Cutoff,,6.5,0,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",57120,tt1518812,en,Meek's Cutoff,876302.0
Fenton Bailey,Bill Maher,653621.0,Biography|Documentary|History,Hugh M. Hefner,Inside Deep Throat,2000000.0,6.8,2000000,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",12228,tt0418753,en,Inside Deep Throat,653621.0
Bob Giraldi,Manny Perez,110000.0,Crime|Drama|Romance,Danny Aiello,Dinner Rush,,7.3,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",22617,tt0229340,en,Dinner Rush,0.0
Jill Sprecher,Bob Balaban,444354.0,Comedy|Drama,Alanna Ubach,Clockwatchers,,6.4,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",55561,tt0118866,en,Clockwatchers,0.0
Huck Botko,Krysta Rodriguez,535249.0,Comedy,Matt Bennett,The Virginity Hit,3400000.0,4.6,2000000,"[{'id': 35, 'name': 'Comedy'}]",42889,tt1695994,en,The Virginity Hit,563706.0
Luc Besson,Isabelle Adjani,,Comedy|Drama|Thriller,Christopher Lambert,Subway,17000000.0,6.5,2000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",10656,tt0090095,fr,Subway,390659.0
David Duchovny,Mark Margolis,371081.0,Comedy|Drama,Robin Williams,House of D,6000000.0,7.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",24363,tt0372334,en,House of D,0.0
Mitchell Lichtenstein,Nathan Parsons,347578.0,Comedy|Fantasy|Horror|Thriller,Jess Weixler,Teeth,,5.4,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",13121,tt0780622,en,Teeth,0.0
Lance Mungia,Stephane Gauger,124494.0,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Jeffrey Falcon,Six-String Samurai,2000000.0,6.7,2000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",24746,tt0118736,en,Six-String Samurai,124494.0
Kundan Shah,Bobby Deol,,Action|Comedy|Romance|Thriller,Karisma Kapoor,Hum To Mohabbat Karega,,2.8,0,[],325140,tt0249588,en,Hum To Mohabbat Karega,0.0
Michael Dowse,Neil Maskell,120620.0,Biography|Comedy|Drama|Music,Paul Kaye,It's All Gone Pete Tong,,7.4,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",12109,tt0388139,en,It's All Gone Pete Tong,120620.0
Hue Rhodes,Steve Buscemi,100669.0,Comedy|Drama,Peter Dinklage,Saint John of Las Vegas,3800000.0,5.8,3800000,"[{'id': 35, 'name': 'Comedy'}]",27023,tt1276105,en,Saint John of Las Vegas,111731.0
Shane Meadows,Annette Badland,,Comedy|Drama|Romance|Sport,Bob Hoskins,24 7: Twenty Four Seven,,7.1,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22913,tt0120391,en,24 7: Twenty Four Seven,0.0
Roland Emmerich,Caleb Landry Jones,186354.0,Drama,Jeremy Irvine,Stonewall,13500000.0,4.5,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",28628,tt0114550,en,Stonewall,0.0
Roland Emmerich,Caleb Landry Jones,186354.0,Drama,Jeremy Irvine,Stonewall,13500000.0,4.5,13500000,"[{'id': 18, 'name': 'Drama'}]",273899,tt3018070,en,Stonewall,187674.0
,Colin Ferguson,,Comedy|Drama|Sci-Fi,Joe Morton,Eureka,,7.9,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",37943,tt0083906,en,Eureka,123572.0
Bill Muir,Jansen Panettiere,549632.0,Adventure|Family|Fantasy,Alex Kendrick,The Lost Medallion: The Adventures of Billy Stone,,4.8,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",171759,tt1390539,en,The Lost Medallion: The Adventures of Billy Stone,0.0
Richard LaGravenese,Jeremy Jordan,137945.0,Comedy|Drama|Musical|Romance,Anna Kendrick,The Last Five Years,,5.9,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",206296,tt2474024,en,The Last Five Years,0.0
Noah Buschel,Amy Ryan,17580.0,Drama,Merritt Wever,The Missing Person,1500000.0,6.2,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",35219,tt1105512,en,The Missing Person,0.0
Hunter Richards,Chris Evans,12667.0,Drama|Romance,Jason Statham,London,14000.0,6.6,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",7515,tt0449061,en,London,0.0
Hunter Richards,Chris Evans,12667.0,Drama|Romance,Jason Statham,London,14000.0,6.6,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",121655,tt0110377,en,London,0.0
Laurie Collyer,Kate Burton,198407.0,Drama,Brad William Henke,Sherrybaby,2000000.0,6.6,2000000,"[{'id': 18, 'name': 'Drama'}]",13075,tt0423169,en,Sherrybaby,622806.0
Aaron Hann,Michael McLafferty,,Drama|Horror|Mystery|Sci-Fi|Thriller,Jordi Vilasuso,Circle,,6.0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",335866,tt3118452,en,Circle,0.0
James Watkins,Jack O'Connell,5824.0,Horror|Thriller,Michael Fassbender,Eden Lake,,6.8,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",13510,tt1020530,en,Eden Lake,3983997.0
Catherine Hardwicke,James Kyson,2843.0,Thriller,Frances Fisher,Plush,,5.4,0,"[{'id': 53, 'name': 'Thriller'}]",215881,tt2226519,en,Plush,0.0
John Simpson,Lee Evans,,Crime|Drama|Thriller,Colin Salmon,Freeze Frame,2000000.0,6.4,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",12612,tt0363095,en,Freeze Frame,0.0
Colin Minihan,Sean Rogerson,,Horror,Mackenzie Gray,Grave Encounters,100000.0,6.1,1000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",50698,tt1703199,en,Grave Encounters,0.0
Conor McMahon,Tommy Knight,,Comedy|Horror,Peter McQuinn,Stitches,,5.7,100000,"[{'id': 27, 'name': 'Horror'}]",115210,tt2126362,en,Stitches,95000.0
Conor McMahon,Tommy Knight,,Comedy|Horror,Peter McQuinn,Stitches,,5.7,0,"[{'id': 35, 'name': 'Comedy'}]",84724,tt0090079,en,Stitches,0.0
Chris Shadley,William Lee Scott,,Crime|Drama|Horror|Mystery|Thriller,Daniel Baldwin,Nine Dead,2000000.0,5.5,2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",34335,tt0959329,en,Nine Dead,0.0
Woody Allen,Charlotte Rae,,Comedy,Woody Allen,Bananas,2000000.0,7.1,2000000,"[{'id': 35, 'name': 'Comedy'}]",11302,tt0066808,en,Bananas,11833696.0
Jeff Crook,Mario Cimarro,,Action|Crime|Drama|Thriller,Nicholas Gonzalez,Rockaway,2000000.0,4.6,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",20406,tt0796355,en,Rockaway,0.0
,Tim Daly,,Comedy|Drama,Steven Weber,Wings,,7.3,2000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",28966,tt0018578,en,Wings,0.0
Orson Welles,Everett Sloane,7927.0,Crime|Drama|Film-Noir|Mystery|Thriller,Rita Hayworth,The Lady from Shanghai,2300000.0,7.7,2300000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",3766,tt0040525,en,The Lady from Shanghai,0.0
Dave Payne,Lew Temple,,Horror|Thriller,Mircea Monroe,No Man's Land: The Rise of Reeker,2000000.0,4.9,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",18616,tt1090671,en,No Man's Land: The Rise of Reeker,0.0
James Cox,M.C. Gainey,,Crime|Drama,Jake Gyllenhaal,Highway,14000000.0,6.3,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",252841,tt2980794,hi,Highway,0.0
Jonas Åkerlund,Saffron Burrows,,Comedy|Crime|Drama,Noel Gugliemi,Small Apartments,2000000.0,6.1,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",95755,tt1272886,en,Small Apartments,0.0
Brad Copeland,Ben Schwartz,,Comedy,Sunil Narkar,Coffee Town,2000000.0,6.6,0,"[{'id': 35, 'name': 'Comedy'}]",198062,tt2234025,en,Coffee Town,0.0
Phil Morrison,Curtiss Cook,4556.0,Comedy|Drama,Sally Hawkins,All Is Bright,,5.6,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",174311,tt1462901,en,All Is Bright,0.0
James Cox,Powers Boothe,,Comedy|Drama,Jon Mack,Straight A's,2000000.0,5.7,7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",153795,tt2024506,en,Straight A's,0.0
Richard Lester,Zero Mostel,,Comedy|Musical,Buster Keaton,A Funny Thing Happened on the Way to the Forum,2000000.0,7.0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",17768,tt0060438,en,A Funny Thing Happened on the Way to the Forum,0.0
Michael Moore,Eddie Vedder,,Documentary,Michael Moore,Slacker Uprising,2000000.0,5.3,0,"[{'id': 99, 'name': 'Documentary'}]",13516,tt0850669,en,Slacker Uprising,0.0
Tanner Beard,Kevin Alejandro,,Action|Adventure|History|Western,William McNamara,The Legend of Hell's Gate: An American Conspiracy,2000000.0,4.4,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",98549,tt1220217,en,The Legend of Hell's Gate: An American Conspiracy,0.0
Derick Martini,Bella Heathcote,,Drama|Horror|Mystery|Thriller,Kevin Zegers,The Curse of Downers Grove,2000000.0,4.5,2000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",309919,tt1772261,en,The Curse of Downers Grove,0.0
Jerry Dugan,Michael Aaron Milligan,,Thriller,Melissa Bolona,Shark Lake,2000000.0,3.4,2000000,"[{'id': 53, 'name': 'Thriller'}]",299553,tt4416518,en,Shark Lake,0.0
Tim Hunter,Daniel Roebuck,4600000.0,Crime|Drama,Keanu Reeves,River's Edge,1900000.0,7.1,19000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",21309,tt0091860,en,River's Edge,0.0
