name,rating,genre,year,released,score,votes,director,writer,star,country_file1,budget_file1,gross_file1,company,runtime,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross_file2,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country_file2,content_rating,budget_file2,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Julie & Julia,PG-13,Biography,2009,"August 7, 2009 (United States)",7.0,111000.0,Nora Ephron,Nora Ephron,Amy Adams,United States,40000000.0,129540522.0,Columbia Pictures,123.0,Color,Nora Ephron,252.0,123.0,0.0,923.0,Mary Lynn Rajskub,11000.0,94125426.0,Biography|Drama|Romance,Meryl Streep,Julie & Julia,79264,13321,Vanessa Ferlito,2.0,american|blog|book|cook|cooking,http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1,277.0,English,USA,PG-13,40000000.0,2009.0,935.0,7.0,1.85,13000
Race to Witch Mountain,PG,Action,2009,"March 13, 2009 (United States)",5.7,57000.0,Andy Fickman,Matt Lopez,Dwayne Johnson,United States,65000000.0,106387141.0,Walt Disney Pictures,98.0,Color,Andy Fickman,166.0,98.0,99.0,433.0,Billy Brown,12000.0,67128202.0,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,Dwayne Johnson,Race to Witch Mountain,43328,14007,Tom Everett Scott,3.0,alien|military|mountain|spacecraft|ufo,http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1,110.0,English,USA,PG,65000000.0,2009.0,536.0,5.7,2.35,0
9,PG-13,Animation,2009,"September 9, 2009 (United States)",7.1,135000.0,Shane Acker,Pamela Pettler,Elijah Wood,United States,30000000.0,48428063.0,Focus Features,79.0,Color,Shane Acker,263.0,79.0,30.0,265.0,Alan Oppenheimer,940.0,31743332.0,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,Martin Landau,9,111117,1594,Tom Kane,0.0,hope|key|machine|number|rag doll,http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1,245.0,English,USA,PG-13,30000000.0,2009.0,271.0,7.1,1.85,13000
The Young Victoria,PG,Biography,2009,"January 8, 2010 (United States)",7.3,59000.0,Jean-Marc Vallée,Julian Fellowes,Emily Blunt,United Kingdom,35000000.0,29196409.0,GK Films,105.0,Color,Jean-Marc Vallée,188.0,100.0,212.0,919.0,Jim Broadbent,2000.0,10991381.0,Biography|Drama|History|Romance,Michiel Huisman,The Young Victoria,44931,5890,Thomas Kretschmann,1.0,19th century|courtship|female protagonist|princess|queen of england,http://www.imdb.com/title/tt0962736/?ref_=fn_tt_tt_1,100.0,English,UK,PG,35000000.0,2009.0,1000.0,7.3,2.35,0
Splice,R,Drama,2009,"June 4, 2010 (United States)",5.7,95000.0,Vincenzo Natali,Vincenzo Natali,Adrien Brody,Canada,30000000.0,27127620.0,Canal+,104.0,Color,Vincenzo Natali,368.0,104.0,165.0,559.0,David Hewlett,900.0,16999046.0,Drama|Horror|Sci-Fi,Sarah Polley,Splice,79517,2222,Delphine Chanéac,0.0,dna|experiment|genetics|interspecies sex|scientist,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1,354.0,English,Canada,R,26000000.0,2009.0,686.0,5.8,1.85,12000
My Sister's Keeper,PG-13,Drama,2009,"June 26, 2009 (United States)",7.4,91000.0,Nick Cassavetes,Jeremy Leven,Cameron Diaz,United States,30000000.0,95714875.0,Curmudgeon Films,109.0,Color,Nick Cassavetes,148.0,109.0,415.0,228.0,Sofia Vassilieva,673.0,49185998.0,Drama,Jason Patric,My Sister's Keeper,74476,1775,Jeffrey Markle,2.0,hospital|leukemia|oncology|sick child|terminal illness,http://www.imdb.com/title/tt1078588/?ref_=fn_tt_tt_1,184.0,English,USA,PG-13,30000000.0,2009.0,489.0,7.4,2.35,15000
Bride Wars,PG,Comedy,2009,"January 9, 2009 (United States)",5.5,102000.0,Gary Winick,Greg DePaul,Kate Hudson,United States,30000000.0,115375850.0,Fox 2000 Pictures,89.0,Color,Gary Winick,152.0,89.0,56.0,545.0,Steve Howey,11000.0,58715510.0,Comedy|Romance,Anne Hathaway,Bride Wars,79094,13794,Candice Bergen,2.0,best friend|dyed hair|fake tan|rivalry|wedding,http://www.imdb.com/title/tt0901476/?ref_=fn_tt_tt_1,129.0,English,USA,PG,30000000.0,2009.0,826.0,5.4,1.85,0
Surrogates,PG-13,Action,2009,"September 25, 2009 (United States)",6.3,171000.0,Jonathan Mostow,Michael Ferris,Bruce Willis,United States,80000000.0,122444772.0,Touchstone Pictures,89.0,Color,Jonathan Mostow,258.0,89.0,84.0,1000.0,Devin Ratray,13000.0,38542418.0,Action|Sci-Fi|Thriller,Bruce Willis,Surrogates,151424,18132,Boris Kodjoe,5.0,android|fbi agent|future|murder|robot,http://www.imdb.com/title/tt0986263/?ref_=fn_tt_tt_1,252.0,English,USA,PG-13,80000000.0,2009.0,1000.0,6.3,2.35,0
Funny People,R,Comedy,2009,"July 31, 2009 (United States)",6.3,116000.0,Judd Apatow,Judd Apatow,Adam Sandler,United States,75000000.0,71585235.0,Universal Pictures,146.0,Color,Judd Apatow,230.0,153.0,0.0,130.0,RZA,11000.0,51814190.0,Comedy|Drama,Adam Sandler,Funny People,100837,11852,Maude Apatow,1.0,breasts|comedian|craigslist|infidelity|stand up comedian,http://www.imdb.com/title/tt1201167/?ref_=fn_tt_tt_1,301.0,English,USA,R,75000000.0,2009.0,561.0,6.4,1.85,0
Saw VI,R,Horror,2009,"October 23, 2009 (United States)",6.0,105000.0,Kevin Greutert,Patrick Melton,Tobin Bell,Canada,11000000.0,68234154.0,Twisted Pictures,90.0,Color,Kevin Greutert,156.0,92.0,52.0,647.0,Shawnee Smith,723.0,27669413.0,Horror|Mystery,Costas Mandylor,Saw VI,76207,3101,George Newbern,0.0,deception|flash photography|game of death|jigsaw|pig mask,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,194.0,English,Canada,R,11000000.0,2009.0,651.0,6.0,1.85,0
Fish Tank,Not Rated,Drama,2009,"September 11, 2009 (United Kingdom)",7.3,60000.0,Andrea Arnold,Andrea Arnold,Katie Jarvis,Netherlands,3000000.0,2404300.0,BBC Films,123.0,Color,Andrea Arnold,248.0,123.0,121.0,168.0,Harry Treadaway,13000.0,373060.0,Drama,Michael Fassbender,Fish Tank,47385,13636,Jason Maza,0.0,15 year old|dancing|essex|little sister|suburb,http://www.imdb.com/title/tt1232776/?ref_=fn_tt_tt_1,112.0,English,UK,Not Rated,,2009.0,260.0,7.3,1.33,0
After.Life,R,Drama,2009,"December 16, 2009 (Brazil)",5.9,37000.0,Agnieszka Wojtowicz-Vosloo,Agnieszka Wojtowicz-Vosloo,Christina Ricci,United States,4500000.0,2425535.0,Lleju Productions,104.0,Color,Agnieszka Wojtowicz-Vosloo,138.0,104.0,0.0,329.0,Josh Charles,14000.0,108229.0,Drama|Horror|Mystery|Thriller,Liam Neeson,After.Life,30836,15860,Chandler Canterbury,1.0,breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer,http://www.imdb.com/title/tt0838247/?ref_=fn_tt_tt_1,137.0,English,USA,R,4500000.0,2009.0,1000.0,5.9,2.35,7000
Nine,PG-13,Drama,2009,"December 25, 2009 (United States)",5.8,43000.0,Rob Marshall,Michael Tolkin,Daniel Day-Lewis,United Kingdom,80000000.0,54004950.0,The Weinstein Company,118.0, Black and White,Rob Marshall,205.0,118.0,252.0,30.0,Elio Germano,529.0,19673424.0,Drama|Musical|Romance,Fergie,Nine,37446,619,Andrea Di Stefano,4.0,based on stage musical based on film|child abuse|film director|italian|mistress,http://www.imdb.com/title/tt0875034/?ref_=fn_tt_tt_1,232.0,English,USA,PG-13,80000000.0,2009.0,48.0,5.8,2.35,0
Paul Blart: Mall Cop,PG,Action,2009,"January 16, 2009 (United States)",5.2,105000.0,Steve Carr,Kevin James,Kevin James,United States,26000000.0,183348429.0,Columbia Pictures,91.0,Color,Steve Carr,167.0,91.0,41.0,328.0,Adhir Kalyan,567.0,20819129.0,Action|Comedy|Crime,Erick Avari,Paul Blart: Mall Cop,84209,2954,Allen Covert,1.0,cell phone|hostage|mall|security guard|text messaging,http://www.imdb.com/title/tt1114740/?ref_=fn_tt_tt_1,201.0,English,USA,PG,26000000.0,2009.0,402.0,5.2,1.85,0
The Box,PG-13,Drama,2009,"November 6, 2009 (United States)",5.6,90000.0,Richard Kelly,Richard Kelly,Cameron Diaz,United States,30000000.0,33334176.0,Warner Bros.,115.0,Color,Richard Kelly,287.0,115.0,219.0,258.0,Gillian Jacobs,902.0,15045676.0,Drama|Fantasy|Mystery|Thriller,Frank Langella,The Box,76303,2466,Celia Weston,1.0,alien|library|moral dilemma|nosebleed|supernatural power,http://www.imdb.com/title/tt0362478/?ref_=fn_tt_tt_1,376.0,English,USA,PG-13,16000000.0,2009.0,837.0,5.6,2.35,0
Brüno,R,Comedy,2009,"July 10, 2009 (United States)",5.8,146000.0,Larry Charles,Sacha Baron Cohen,Sacha Baron Cohen,United States,42000000.0,138805831.0,Universal Pictures,81.0,Color,Larry Charles,288.0,81.0,119.0,412.0,Elton John,468.0,59992760.0,Comedy,Bono,Brüno,119622,2134,Slash,1.0,austrian|fame|fashion|gay lead character|mockumentary,http://www.imdb.com/title/tt0889583/?ref_=fn_tt_tt_1,396.0,English,USA,R,42000000.0,2009.0,442.0,5.8,1.85,0
"I Love You, Beth Cooper",PG-13,Comedy,2009,"July 10, 2009 (United States)",5.3,34000.0,Chris Columbus,Larry Doyle,Hayden Panettiere,United States,18000000.0,15821907.0,Fox Atomic,102.0,Color,Chris Columbus,107.0,102.0,0.0,529.0,Marie Avgeropoulos,946.0,14793904.0,Comedy|Romance,Alan Ruck,"I Love You, Beth Cooper",28209,4072,Shawn Roberts,1.0,cheerleader|party|popular girl|speech|valedictorian,http://www.imdb.com/title/tt1032815/?ref_=fn_tt_tt_1,80.0,English,Canada,PG-13,18000000.0,2009.0,800.0,5.3,1.85,0
All About Steve,PG-13,Comedy,2009,"September 4, 2009 (United States)",4.8,40000.0,Phil Traill,Kim Barker,Sandra Bullock,United States,15000000.0,40105542.0,Fox 2000 Pictures,99.0,Color,Phil Traill,128.0,99.0,3.0,628.0,Katy Mixon,14000.0,33860010.0,Comedy|Romance,Bradley Cooper,All About Steve,33088,16461,Beth Grant,3.0,blind date|crossword puzzle|eccentric|fall|mine shaft,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,143.0,English,USA,PG-13,15000000.0,2009.0,982.0,4.8,1.85,0
Old Dogs,PG,Comedy,2009,"November 25, 2009 (United States)",5.3,37000.0,Walt Becker,David Diamond,Robin Williams,United States,35000000.0,96753696.0,Walt Disney Pictures,88.0,Color,Walt Becker,124.0,88.0,12.0,931.0,Bernie Mac,49000.0,49474048.0,Comedy|Family,Robin Williams,Old Dogs,31191,53370,Ann-Margret,2.0,best friend|business deal|impulse|public relations|twin,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120.0,English,USA,PG,35000000.0,2009.0,1000.0,5.4,1.85,0
Nowhere Boy,R,Biography,2009,"December 25, 2009 (United Kingdom)",7.1,36000.0,Sam Taylor-Johnson,Julia Baird,Aaron Taylor-Johnson,United Kingdom,,6577779.0,Ecosse Films,98.0,Color,Sam Taylor-Johnson,205.0,98.0,456.0,231.0,Ophelia Lovibond,1000.0,1445366.0,Biography|Drama|Music,Kristin Scott Thomas,Nowhere Boy,29019,2032,Anne-Marie Duff,1.0,1960s|childhood|friendship|love|the beatles,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,75.0,English,UK,R,,2009.0,548.0,7.2,2.35,10000
The Girlfriend Experience,R,Drama,2009,"July 8, 2009 (France)",5.5,16000.0,Steven Soderbergh,David Levien,Sasha Grey,United States,1700000.0,1060941.0,Magnolia Pictures,77.0,Color,,19.0,27.0,,201.0,Riley Keough,934.0,,Drama,Mary Lynn Rajskub,The Girlfriend Experience,3282,1961,Paul Sparks,0.0,escort|female nudity|friendship|money|sex scene,http://www.imdb.com/title/tt3846642/?ref_=fn_tt_tt_1,17.0,English,USA,TV-MA,,,691.0,7.3,,632
I Love You Phillip Morris,R,Biography,2009,"January 7, 2011 (United States)",6.6,93000.0,Glenn Ficarra,John Requa,Jim Carrey,France,13000000.0,20768906.0,EuropaCorp,98.0,Color,Glenn Ficarra,242.0,102.0,43.0,113.0,Louis Herthum,170.0,2035566.0,Biography|Comedy|Crime|Drama|Romance,Dameon Clarke,I Love You Phillip Morris,77305,931,Annie Golden,0.0,character name in title|con artist|fraud|gay|prison break,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,162.0,English,France,R,13000000.0,2009.0,157.0,6.6,1.85,11000
Bad Lieutenant: Port of Call New Orleans,R,Crime,2009,"December 11, 2009 (United States)",6.6,75000.0,Werner Herzog,William M. Finkelstein,Nicolas Cage,United States,25000000.0,10606422.0,Millennium Films,122.0,Color,Werner Herzog,280.0,122.0,0.0,407.0,Shea Whigham,12000.0,1697956.0,Crime|Drama,Nicolas Cage,Bad Lieutenant: Port of Call New Orleans,64944,13809,Shawn Hatosy,2.0,drugs|flood|hallucination|lieutenant|murder investigation,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212.0,English,USA,R,20000000.0,2009.0,463.0,6.7,1.85,6000
Brooklyn's Finest,R,Action,2009,"March 5, 2010 (United States)",6.7,62000.0,Antoine Fuqua,Michael C. Martin,Richard Gere,United States,17000000.0,45719985.0,Millennium Films,132.0,Color,Antoine Fuqua,197.0,132.0,847.0,625.0,Lili Taylor,3000.0,27154426.0,Crime|Drama|Thriller,Don Cheadle,Brooklyn's Finest,52852,6317,Armando Riesco,1.0,catholic|corrupt cop|new york city|police detective|police officer killed,http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1,138.0,English,USA,R,17000000.0,2009.0,960.0,6.7,2.35,4000
The White Ribbon,R,Drama,2009,"March 5, 2010 (United States)",7.8,70000.0,Michael Haneke,Michael Haneke,Christian Friedel,Germany,18000000.0,19319671.0,X-Filme Creative Pool,144.0, Black and White,Michael Haneke,292.0,144.0,0.0,16.0,Burghart Klaußner,63.0,2222647.0,Drama|Mystery,Ulrich Tukur,The White Ribbon,52958,167,Leonie Benesch,0.0,children|doctor|mysterious event|pastor|small village,http://www.imdb.com/title/tt1149362/?ref_=fn_tt_tt_1,193.0,German,Germany,R,12000000.0,2009.0,43.0,7.8,1.85,0
The Boondock Saints II: All Saints Day,R,Action,2009,"December 11, 2009 (United States)",6.3,62000.0,Troy Duffy,Troy Duffy,Sean Patrick Flanery,United States,8000000.0,10629321.0,Stage 6 Films,118.0,Color,Troy Duffy,91.0,138.0,78.0,968.0,Julie Benz,12000.0,10269307.0,Action|Crime|Thriller,Norman Reedus,The Boondock Saints II: All Saints Day,53251,17524,Clifton Collins Jr.,0.0,final showdown|ireland|justice|priest|sheep,http://www.imdb.com/title/tt1300851/?ref_=fn_tt_tt_1,188.0,English,USA,R,8000000.0,2009.0,3000.0,6.3,2.35,0
Whatever Works,PG-13,Comedy,2009,"July 3, 2009 (United States)",7.1,72000.0,Woody Allen,Woody Allen,Evan Rachel Wood,United States,15000000.0,36020534.0,Sony Pictures Classics,93.0,Color,Woody Allen,218.0,92.0,11000.0,386.0,Michael McKean,860.0,5306447.0,Comedy|Romance,Larry David,Whatever Works,58967,2717,Conleth Hill,1.0,atheist|limp|quantum mechanics|religion|runaway,http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1,169.0,English,USA,PG-13,15000000.0,2009.0,658.0,7.2,1.85,10000
Hannah Montana: The Movie,G,Comedy,2009,"April 10, 2009 (United States)",4.6,41000.0,Peter Chelsom,Dan Berendsen,Miley Cyrus,United States,30000000.0,155545279.0,It's a Laugh Productions,102.0,Color,Peter Chelsom,131.0,102.0,23.0,635.0,Vanessa Williams,1000.0,79566871.0,Comedy|Drama|Family|Music|Romance,Emily Osment,Hannah Montana: The Movie,31760,4516,Moises Arias,2.0,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140.0,English,USA,G,30000000.0,2009.0,1000.0,4.2,1.85,0
12 Rounds,PG-13,Action,2009,"March 27, 2009 (United States)",5.6,28000.0,Renny Harlin,Daniel Kunka,John Cena,United States,22000000.0,17280326.0,Fox Atomic,108.0,Color,Renny Harlin,113.0,108.0,212.0,347.0,Ashley Scott,969.0,12232937.0,Action|Crime|Thriller,Taylor Cole,12 Rounds,22823,2799,Nick Gomez,1.0,2000s|detective|sadist|terrorism|terrorist,http://www.imdb.com/title/tt1160368/?ref_=fn_tt_tt_1,113.0,English,USA,PG-13,22000000.0,2009.0,794.0,5.6,2.35,0
Survival of the Dead,R,Comedy,2009,"May 6, 2010 (Germany)",4.9,21000.0,George A. Romero,George A. Romero,Alan Van Sprang,United States,4000000.0,386078.0,Blank of the Dead Productions,90.0,Color,George A. Romero,274.0,90.0,0.0,231.0,Shawn Roberts,648.0,101055.0,Horror,Julian Richings,Survival of the Dead,17478,1951,Kathleen Munroe,0.0,delaware|feud|island|undead|zombie,http://www.imdb.com/title/tt1134854/?ref_=fn_tt_tt_1,159.0,English,USA,R,4000000.0,2009.0,529.0,5.0,2.35,0
I Am Love,R,Drama,2009,"July 23, 2010 (United States)",7.0,21000.0,Luca Guadagnino,Barbara Alberti,Tilda Swinton,Italy,,12014663.0,First Sun,120.0,Color,Luca Guadagnino,181.0,120.0,64.0,72.0,Waris Ahluwalia,144.0,5004648.0,Drama|Romance,Flavio Parenti,I Am Love,14031,474,Alba Rohrwacher,1.0,chef|friend|italy|restaurant|russian,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1,114.0,Italian,Italy,R,10000000.0,2009.0,110.0,7.0,1.85,0
The House of the Devil,R,Horror,2009,"April 25, 2009 (Brazil)",6.4,42000.0,Ti West,Ti West,Jocelin Donahue,United States,900000.0,101215.0,MPI Media Group,95.0,Color,Ti West,238.0,95.0,243.0,725.0,Greta Gerwig,969.0,100659.0,Horror,Lena Dunham,The House of the Devil,30160,3833,Dee Wallace,0.0,cult film|eclipse|haunted house|lunar eclipse|secret,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,193.0,English,USA,R,900000.0,2009.0,962.0,6.4,1.85,0
Astro Boy,PG,Animation,2009,"October 23, 2009 (United States)",6.3,34000.0,David Bowers,Osamu Tezuka,Freddie Highmore,Hong Kong,65000000.0,39886986.0,Imagi Animation Studios,94.0,Color,David Bowers,138.0,94.0,42.0,668.0,Charlize Theron,12000.0,19548064.0,Action|Animation|Comedy|Family|Sci-Fi,Nicolas Cage,Astro Boy,25681,23365,Dee Bradley Baker,1.0,betrayal|futuristic|gladiator|robot|scientist,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77.0,English,Hong Kong,PG,65000000.0,2009.0,9000.0,6.3,2.35,0
Carriers,PG-13,Adventure,2009,"September 2, 2009 (Indonesia)",6.0,45000.0,David Pastor,Àlex Pastor,Chris Pine,United States,,5805279.0,Paramount Vantage,84.0,Color,David Pastor,130.0,84.0,10.0,394.0,Kiernan Shipka,3000.0,90820.0,Drama|Horror|Sci-Fi|Thriller,Christopher Meloni,Carriers,35510,4368,Lou Taylor Pucci,0.0,beach|disease|latex gloves|pandemic|virus,http://www.imdb.com/title/tt0806203/?ref_=fn_tt_tt_1,119.0,English,USA,PG-13,,2009.0,552.0,6.0,2.35,0
My Life in Ruins,PG-13,Comedy,2009,"June 5, 2009 (United States)",5.9,19000.0,Donald Petrie,Mike Reiss,Nia Vardalos,United States,17000000.0,20458873.0,26 Films,95.0,Color,Donald Petrie,112.0,98.0,80.0,399.0,Harland Williams,567.0,8662318.0,Comedy|Romance,Nia Vardalos,My Life in Ruins,15033,2016,Rachel Dratch,1.0,greece|greek|tour bus|tour guide|tourist,http://www.imdb.com/title/tt0865559/?ref_=fn_tt_tt_1,75.0,English,USA,PG-13,17000000.0,2009.0,503.0,5.9,1.85,0
G-Force,PG,Animation,2009,"July 24, 2009 (United States)",5.1,44000.0,Hoyt Yeatman,Cormac Wibberley,Will Arnett,United States,150000000.0,292817898.0,Jerry Bruckheimer Films,88.0,Color,Hoyt Yeatman,145.0,88.0,12.0,182.0,Piper Mackenzie Harris,730.0,119420252.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Kelli Garner,G-Force,33042,2217,Niecy Nash,0.0,fbi director|guinea pig|household appliance|secret agent|talking mouse,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90.0,English,USA,PG,150000000.0,2009.0,607.0,5.1,2.35,0
Did You Hear About the Morgans?,PG-13,Comedy,2009,"December 18, 2009 (United States)",4.9,39000.0,Marc Lawrence,Marc Lawrence,Hugh Grant,United States,58000000.0,85280250.0,Columbia Pictures,103.0,Color,Marc Lawrence,133.0,103.0,30.0,727.0,Kim Shaw,963.0,29580087.0,Comedy|Drama|Romance,Michael Kelly,Did You Hear About the Morgans?,29523,3150,Kevin Brown,2.0,fbi|murder|witness|witness protection|wyoming,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,121.0,English,USA,PG-13,58000000.0,2009.0,935.0,4.7,2.35,0
Away We Go,R,Adventure,2009,"June 26, 2009 (United States)",7.0,52000.0,Sam Mendes,Dave Eggers,John Krasinski,United States,17000000.0,15779455.0,Focus Features,98.0,Color,Sam Mendes,217.0,98.0,0.0,374.0,Jim Gaffigan,925.0,9430988.0,Comedy|Drama|Romance,Catherine O'Hara,Away We Go,45992,1997,Carmen Ejogo,2.0,baby|children|friend|love|road trip,http://www.imdb.com/title/tt1176740/?ref_=fn_tt_tt_1,115.0,English,USA,R,17000000.0,2009.0,472.0,7.1,2.35,7000
Love Happens,PG-13,Drama,2009,"September 18, 2009 (United States)",5.7,32000.0,Brandon Camp,Brandon Camp,Jennifer Aniston,United States,18000000.0,36088028.0,Universal Pictures,109.0,Color,Brandon Camp,111.0,109.0,7.0,827.0,Sasha Alexander,2000.0,22927390.0,Drama|Romance,Judy Greer,Love Happens,25344,4947,Frances Conroy,0.0,florist|motivational speaker|self help guru|seminar|widower,http://www.imdb.com/title/tt0899106/?ref_=fn_tt_tt_1,77.0,English,USA,PG-13,18000000.0,2009.0,980.0,5.6,1.85,0
Youth in Revolt,R,Comedy,2009,"January 8, 2010 (United States)",6.4,73000.0,Miguel Arteta,Gustin Nash,Michael Cera,United States,18000000.0,19651093.0,Dimension Films,90.0,Color,Miguel Arteta,192.0,90.0,44.0,729.0,Ari Graynor,12000.0,15281286.0,Comedy|Drama|Romance,Steve Buscemi,Youth in Revolt,64646,16004,Fred Willard,2.0,alter ego|boarding school|love|masturbation|teen movie,http://www.imdb.com/title/tt0403702/?ref_=fn_tt_tt_1,105.0,English,USA,R,18000000.0,2009.0,904.0,6.5,1.85,0
Observe and Report,R,Comedy,2009,"April 10, 2009 (United States)",5.8,61000.0,Jody Hill,Jody Hill,Seth Rogen,United States,18000000.0,26973554.0,De Line Pictures,86.0,Color,Jody Hill,190.0,86.0,62.0,59.0,Celia Weston,390.0,23993605.0,Comedy|Crime|Drama,Collette Wolfe,Observe and Report,52467,727,Dan Bakkedahl,1.0,male pubic hair|mall|police detective|pubic hair|security guard,http://www.imdb.com/title/tt1197628/?ref_=fn_tt_tt_1,248.0,English,USA,R,18000000.0,2009.0,258.0,5.8,2.35,0
Bright Star,PG,Biography,2009,"October 9, 2009 (United States)",6.9,26000.0,Jane Campion,Jane Campion,Abbie Cornish,United Kingdom,8500000.0,14374652.0,Pathé Renn Productions,119.0,Color,Jane Campion,222.0,119.0,319.0,179.0,Paul Schneider,2000.0,4440055.0,Biography|Drama|Romance,Abbie Cornish,Bright Star,21360,3279,Samuel Roukin,0.0,19th century|friend|john keats|passion|poet,http://www.imdb.com/title/tt0810784/?ref_=fn_tt_tt_1,110.0,English,UK,PG,8500000.0,2009.0,552.0,7.0,1.85,0
Harry Brown,R,Action,2009,"May 14, 2010 (United States)",7.2,85000.0,Daniel Barber,Gary Young,Michael Caine,United Kingdom,7300000.0,10371451.0,Marv Films,103.0,Color,Daniel Barber,224.0,97.0,12.0,641.0,Jack O'Connell,788.0,1818681.0,Action|Crime|Drama|Thriller,Joseph Gilgun,Harry Brown,74435,2486,Sean Harris,1.0,bayonet|death|police|self defense|widower,http://www.imdb.com/title/tt1289406/?ref_=fn_tt_tt_1,224.0,English,UK,R,7300000.0,2009.0,698.0,7.2,2.35,0
Duplicity,PG-13,Comedy,2009,"March 20, 2009 (United States)",6.2,49000.0,Tony Gilroy,Tony Gilroy,Julia Roberts,United States,60000000.0,78176181.0,Universal Pictures,125.0,Color,Tony Gilroy,211.0,125.0,209.0,896.0,Tom Wilkinson,8000.0,40559930.0,Comedy|Crime|Romance|Thriller,Julia Roberts,Duplicity,41727,10623,Denis O'Hare,0.0,ceo|dubai|product|rivalry|spy,http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1,184.0,English,USA,PG-13,60000000.0,2009.0,1000.0,6.2,2.35,0
