director_name,actor_2_name,gross,genres,actor_1_name,movie_title,budget,imdb_score
Jamie Travis,Ari Graynor,1243961.0,Comedy,James Wolk,"For a Good Time, Call... ",850000.0,6.0
Lee Toland Krieger,Janel Parrish,3094687.0,Comedy|Drama|Romance,Ari Graynor,Celeste & Jesse Forever ,,6.7
Rich Christiano,D. David Morin,15278.0,Drama|Fantasy|Sci-Fi,Gavin MacLeod,Time Changer ,825000.0,5.6
Paul Andrew Williams,Johnny Harris,,Crime|Drama|Thriller,Lorraine Stanley,London to Brighton ,500000.0,7.0
Nick Love,Christopher Berry,,Action|Comedy|Drama|Sci-Fi,Eddie Griffin,American Hero ,990000.0,4.9
Natalie Bible',Samaire Armstrong,,Mystery|Thriller,Tommy O'Reilly,Windsor Drive ,100000.0,3.2
Asghar Farhadi,Leila Hatami,7098492.0,Drama|Mystery,Shahab Hosseini,A Separation ,500000.0,8.4
Justin Molotnikov,Stephen McCole,,Thriller,Jo Hartley,Crying with Laughter ,,6.9
Todd Solondz,Ken Leung,4771000.0,Comedy|Drama,Heather Matarazzo,Welcome to the Dollhouse ,800000.0,7.5
Victor Nunez,Todd Field,1001437.0,Drama|Romance,Allison Dean,Ruby in Paradise ,800000.0,7.2
Peter Sollett,Melonie Diaz,2073984.0,Drama|Romance,Victor Rasuk,Raising Victor Vargas ,800000.0,7.2
Georg Wilhelm Pabst,Francis Lederer,9950.0,Crime|Drama|Romance,Louise Brooks,Pandora's Box ,,8.0
Daniel Davila,Melora Walters,,Drama,Martin Landau,Harrison Montgomery ,850000.0,7.4
Jorge Gaggero,Hilda Bernard,,Drama,Norma Aleandro,Live-In Maid ,800000.0,7.2
Rod Lurie,Kathryn Morris,144583.0,Drama|Thriller,Kevin Pollak,Deterrence ,800000.0,6.5
Michael Burke,Tom Guiry,,Crime|Drama|Romance,Zachary Knighton,The Mudge Boy ,800000.0,7.2
Catherine Jelski,Eion Bailey,58163.0,Drama,Leslie Bibb,The Young Unknowns ,,4.2
Shane Dawson,Kurt Angle,35688.0,Comedy,Shane Dawson,Not Cool ,600000.0,5.1
Tommy Wirkola,Stig Frode Henriksen,41709.0,Comedy|Horror,Bjørn Sundquist,Dead Snow ,800000.0,6.4
Ryan Little,Larry Bagby,1310270.0,Action|Adventure|Drama|War,Corbin Allred,Saints and Soldiers ,780000.0,6.8
Clark Baker,Alan Pietruszewski,,Horror|Sci-Fi|Short|Thriller,Taylor Pigeon,Vessel ,,6.2
George Lucas,Ron Howard,115000000.0,Comedy|Drama|Music,Harrison Ford,American Graffiti ,777000.0,7.5
Robert Greenwald,Katy Helvenston-Wettengal,,Documentary|War,Scott Helvenston,Iraq for Sale: The War Profiteers ,750000.0,7.7
Matt Maiellaro,Fred Armisen,5518918.0,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,Tina Fey,Aqua Teen Hunger Force Colon Movie Film for Theaters ,750000.0,6.9
Colin Trevorrow,Mark Duplass,4007792.0,Comedy|Drama|Romance,Mary Lynn Rajskub,Safety Not Guaranteed ,750000.0,7.0
Leslie Small,Larry King,7705974.0,Comedy|Documentary,Isaac C. Singleton Jr.,Kevin Hart: Laugh at My Pain ,,7.5
Ben Wheatley,Ben Crompton,26297.0,Crime|Horror|Thriller,MyAnna Buring,Kill List ,500000.0,6.3
Ti West,Jake Ryan,77501.0,Horror,Lena Dunham,The Innkeepers ,750000.0,5.5
David S. Goyer,Atticus Shaffer,42638165.0,Drama|Fantasy|Horror|Mystery|Thriller,Gary Oldman,The Unborn ,16000000.0,4.8
Bernardo Bertolucci,Stefania Sandrelli,,Drama,Jean-Louis Trintignant,The Conformist ,750000.0,8.1
Neil Burger,Christel Khalil,47329.0,Drama,Raymond J. Barry,Interview with the Assassin ,750000.0,6.6
Oliver Blackburn,Nichola Burley,18378.0,Crime|Drama|Horror|Thriller,Julian Morris,Donkey Punch ,900000.0,5.2
Jonathan Levine,Michael Welch,,Horror,Luke Grimes,All the Boys Love Mandy Lane ,750000.0,5.6
Christopher Hutson,Jennifer Lee Wiggins,,Horror,Dichen Lachman,Bled ,750000.0,3.1
Fred Zinnemann,Lloyd Bridges,,Thriller|Western,Gary Cooper,High Noon ,750000.0,8.1
Steve James,Arthur Agee,7830611.0,Documentary|Drama|Sport,William Gates,Hoop Dreams ,700000.0,8.3
David LaChapelle,Christopher Toler,3278611.0,Documentary|Music,Kevin Scott Richardson,Rize ,,7.1
Joseph Kosinski,Lauren Cohan,,Action|Adventure|Fantasy|Sci-Fi,Peter Dinklage,Destiny ,,8.1
Michael Cuesta,Bruce Altman,1141829.0,Crime|Drama,Adam LeFevre,L.I.E. ,700000.0,7.2
Caryn Waechter,Kara Hayward,,Drama|Mystery|Thriller,Laura Fraser,The Sisterhood of Night ,1000000.0,6.3
Emily Dell,Wesley Jonathan,,Drama|Music|Romance,Aimee Garcia,B-Girl ,,4.0
Peter Jackson,Thomas Kretschmann,218051260.0,Action|Adventure|Drama|Romance,Naomi Watts,King Kong ,207000000.0,7.2
Jaume Collet-Serra,Paris Hilton,32048809.0,Horror,Robert Ri'chard,House of Wax ,30000000.0,5.3
Ryan Fleck,Tristan Mack Wilds,2694973.0,Drama,Ryan Gosling,Half Nelson ,700000.0,7.2
Jennifer Wynne Farmer,Akima,10508.0,Drama,Irene Bedard,Naturally Native ,700000.0,6.5
Christopher Scott Cherot,Robinne Lee,2301777.0,Comedy,Hill Harper,Hav Plenty ,650000.0,6.5
H.M. Coakley,Steffinnie Phrommany,,Crime|Drama|Thriller,Mehcad Brooks,Adulterers ,750000.0,4.9
Randy Moore,Lee Armstrong,169719.0,Fantasy|Horror,Trey Loney,Escape from Tomorrow ,,5.2
Chris Atkins,Harvey Weinstein,,Documentary,Richard Curtis,Starsuckers ,400000.0,7.4
Bill Benenson,Dave Fennoy,,Documentary,Alfre Woodard,The Hadza: Last of the First ,650000.0,7.4
Ryan Smith,Madison Lintz,,Fantasy|Horror|Mystery|Thriller,Sandra Ellis Lafferty,After ,650000.0,5.4
Travis Romero,Lorraine Ziff,,Drama|Thriller,Matthew Ziff,Treachery ,625000.0,3.9
Anna Mastro,Justin Kirk,,Comedy|Drama,Leven Rambin,Walter ,700000.0,5.3
Mark Sandrich,Edward Everett Horton,3000000.0,Comedy|Musical|Romance,Ginger Rogers,Top Hat ,609000.0,7.8
Daniel Myrick,Joshua Leonard,140530114.0,Horror,Heather Donahue,The Blair Witch Project ,60000.0,6.4
Michael Wadleigh,Jimi Hendrix,13300000.0,Documentary|History|Music,Joe Cocker,Woodstock ,600000.0,8.1
John Landis,Barry Dennen,,Comedy,David Zucker,The Kentucky Fried Movie ,650000.0,6.5
Jon Gunn,David A.R. White,171988.0,Action|Crime|Drama,Stacy Keach,Mercy Streets ,600000.0,5.6
Gene Teigland,Matthew Feeney,23616.0,Mystery|Thriller,Kendyl Joi,Arnolds Park ,600000.0,5.6
Scott Ziehl,Jason London,13493.0,Drama,William Smith,Broken Vessels ,600000.0,6.6
Richard Montoya,Angela Nordeng,79043.0,Crime|Drama,Nicholas Gonzalez,Water & Power ,,6.3
Johanna Schwartz,Garba Touré,,Documentary,Aliou Touré,They Will Have to Kill Us First ,400000.0,7.7
William Gazecki,Colin Andrews,,Documentary,Karen Alexander,Crop Circles: Quest for Truth ,750000.0,7.0
Lance McDaniel,Steven Michael Quezada,,Action|Drama|Thriller,Russell Wong,Light from the Darkroom ,600000.0,8.0
Thomas Lilti,Félix Moati,,Comedy|Drama,François Cluzet,Irreplaceable ,,7.2
Michael Walker,Annabella Sciorra,,Thriller,Paula Garcés,The Maid's Room ,600000.0,4.5
Richard Lester,Ringo Starr,515005.0,Comedy|Musical,Paul McCartney,A Hard Day's Night ,560000.0,7.7
U. Roberto Romano,,2245.0,Documentary,,The Harvest/La Cosecha ,560000.0,7.2
Amy Holden Jones,Sally Kirkland,,Drama|Romance,Jamie Lee Curtis,Love Letters ,550000.0,6.1
Blaz Zavrsnik,Spela Colja,,Comedy,Dario Nozic Serini,Julija in alfa Romeo ,500000.0,6.4
Alex Kendrick,Ken Bevel,33451479.0,Drama|Romance,Kirk Cameron,Fireproof ,500000.0,6.5
Pan Nalin,Pant Shirt Baba,,Biography|Documentary|Drama,Bhole Baba,Faith Connections ,550000.0,7.0
Joe Camp,Peter Breck,39552600.0,Adventure|Family|Romance,Frances Bavier,Benji ,500000.0,6.1
Chris Kentis,Saul Stein,30500882.0,Adventure|Biography|Drama|Horror|Thriller,Blanchard Ryan,Open Water ,500000.0,5.7
Matt Walsh,Matt Jones,,Comedy,Joe Lo Truglio,High Road ,,5.4
John 'Bud' Cardos,Hoke Howell,17000000.0,Horror|Sci-Fi,Woody Strode,Kingdom of the Spiders ,500000.0,5.9
Marilyn Agrelo,Eva Carrozza,8044906.0,Documentary|Family|Music,Heather Berman,Mad Hot Ballroom ,,7.5
Tom McCarthy,Joe Lo Truglio,5739376.0,Comedy|Drama,Peter Dinklage,The Station Agent ,500000.0,7.7
Brian Baugh,Sean Michael Afable,3773863.0,Drama,Randy Wayne,To Save a Life ,1000000.0,7.1
Patrick Creadon,Bill Clinton,3117666.0,Documentary,Ken Burns,Wordplay ,,7.4
Barry W. Blaustein,Vince McMahon,2047570.0,Biography|Documentary|Sport,Terry Funk,Beyond the Mat ,500000.0,7.6
Kurt Hale,Lincoln Hoppe,1250798.0,Comedy|Drama|Romance,Kirby Heyborne,The Singles Ward ,500000.0,6.4
Siddiq Barmak,Zubaida Sahar,1127331.0,Drama,Marina Golbahari,Osama ,46000.0,7.4
Joseph Dorman,Peter Riegert,906666.0,Documentary,Rachel Dratch,Sholem Aleichem: Laughing in the Darkness ,500000.0,6.8
Greg Harrison,Ari Gold,1114943.0,Drama|Music,Rachel True,Groove ,500000.0,6.5
Kurt Hale,Big Budah,1111615.0,Comedy|Crime|Family,Kirby Heyborne,The R.M. ,500000.0,6.0
Michael Polish,William Katt,985341.0,Drama,Sasha Alexander,Twin Falls Idaho ,500000.0,7.3
Jacob Aaron Estes,Scott Mechlowicz,603943.0,Crime|Drama,Rory Culkin,Mean Creek ,500000.0,7.3
Morgan J. Freeman,Heather Matarazzo,334041.0,Crime|Drama|Romance,Edie Falco,Hurricane Streets ,500000.0,6.5
Eric Schaeffer,Bill Duke,295468.0,Comedy|Romance,Peter Dinklage,Never Again ,500000.0,6.0
Neema Barnette,LisaRaye McCoy,243347.0,Crime|Drama|Thriller,Monica Calhoun,Civil Brand ,500000.0,5.3
Steve Buscemi,Seymour Cassel,154077.0,Comedy|Drama,Kevin Corrigan,Lonesome Jim ,500000.0,6.6
Joe Swanberg,Anna Kendrick,342936.0,Comedy|Drama|Romance,Olivia Wilde,Drinking Buddies ,,6.1
Molly Bernstein,Ricky Jay,151389.0,Documentary,David Mamet,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,500000.0,7.1
Akira Kurosawa,Minoru Chiaki,269061.0,Action|Adventure|Drama,Takashi Shimura,Seven Samurai ,2000000.0,8.7
Marius A. Markevicius,Greg Speirs,133778.0,Documentary|Sport,Tommy Sheppard,The Other Dream Team ,500000.0,8.4
Tom DiCillo,Tina Louise,,Comedy|Music|Romance,Brad Pitt,Johnny Suede ,500000.0,5.8
Justin Lin,Jake Sandvig,52850.0,Comedy,Monique Gabriela Curnen,Finishing the Game: The Search for a New Bruce Lee ,500000.0,6.2
Quentin Dupieux,Jack Plotnick,98017.0,Comedy|Fantasy|Horror,Haley Ramm,Rubber ,500000.0,5.8
Tim Johnson,Matt Jones,177343675.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,Home ,135000000.0,6.7
C. Jay Cox,Amber Benson,31937.0,Comedy|Romance,Tori Spelling,Kiss the Bride ,500000.0,5.7
Alex Smith,Clea DuVall,13134.0,Drama|Sport,Ryan Gosling,The Slaughter Rule ,500000.0,6.1
Gareth Edwards,Whitney Able,237301.0,Drama|Sci-Fi|Thriller,Scoot McNairy,Monsters ,500000.0,6.4
Jonathan Parker,Joanne Whalley,,Drama,Keith Carradine,The Californians ,,5.0
Sol Tryon,Ann Dowd,12055.0,Comedy,Jim Gaffigan,The Living Wake ,500000.0,6.5
Alex Craig Mann,Christa B. Allen,1332.0,Comedy|Horror,Justin Chon,Detention of the Dead ,500000.0,4.6
Hao Ning,Zheng Xu,,Comedy|Crime,Bo Huang,Crazy Stone ,3000000.0,7.7
Stephen Kijak,Jacques Brel,,Biography|Documentary|Music,Brian Eno,Scott Walker: 30 Century Man ,500000.0,7.3
Marc Forster,Alan Ruck,,Drama,Radha Mitchell,Everything Put Together ,100000.0,6.6
Andrew Niccol,Zoë Kravitz,316842.0,Drama|Thriller,Bruce Greenwood,Good Kill ,,6.4
Daston Kalili,Rai Alexandra,,Thriller,Daston Kalili,Insomnia Manica ,500000.0,5.8
William Gazecki,Bruce Vilanch,,Documentary,Carol Channing,The Outrageous Sophie Tucker ,500000.0,7.2
Ol Parker,Olivia Williams,,Drama|Romance,Jeremy Irvine,Now Is Good ,,7.2
Michael Hoffman Jr.,John McGlothlin,,Comedy|Horror,Vincent Chimato,Girls Gone Dead ,500000.0,3.5
Patrick Gilles,Dylan Baker,,History,Emma Caulfield,America Is Still the Place ,,7.5
Georgia Hilton,Tim Abell,,Action|Mystery|Thriller,Mike Beckingham,Subconscious ,,2.2
Tamra Davis,Katherine Boecher,37188667.0,Comedy|Drama,Britney Spears,Crossroads ,12000000.0,3.3
Jack Heller,Katherine Waterston,,Mystery|Thriller,Shaun Sipos,Enter Nowhere ,500000.0,6.6
Fernando Baez Mella,Christian Alvarez,,Crime|Drama,Manny Perez,The King of Najayo ,500000.0,6.9
Warren Sheppard,Randy Jay Burrell,,Action|Romance|Sport,Jennifer Hale,Fight to the Finish ,150000.0,4.0
Darren Lynn Bousman,Barry Bostwick,,Horror|Musical,Paul Sorvino,Alleluia! The Devil's Carnival ,500000.0,7.4
Justin Paul Miller,Jennifer Landa,,Comedy|Mystery|Thriller,Mary Kate Wiles,The Sound and the Shadow ,,8.3
Joel Paul Reisig,Joel Paul Reisig,,Family,Carrie Bradstreet,Rodeo Girl ,500000.0,5.7
Catherine Gund,Sarah Callan,21199.0,Action|Biography|Documentary|Sport,Elizabeth Streb,Born to Fly: Elizabeth Streb vs. Gravity ,500000.0,6.8
Luke Dye,Jeff Delaney,,Family,Mike Stanley,The Little Ponderosa Zoo ,500000.0,5.2
Sam Raimi,Mila Kunis,234903076.0,Adventure|Family|Fantasy,Tim Holmes,Oz the Great and Powerful ,215000000.0,6.4
Michael Herz,Mark Torgl,,Action|Comedy|Horror|Sci-Fi,Patrick Kilpatrick,The Toxic Avenger ,475000.0,6.2
Matty Rich,George T. Odom,2712293.0,Crime|Drama,Lawrence Gilliard Jr.,Straight Out of Brooklyn ,450000.0,5.9
Paul Greengrass,Nicholas Farrell,768045.0,Drama|History|War,James Nesbitt,Bloody Sunday ,2000000.0,7.7
Alec Asten,Dennis L.A. White,,Action,Luis Sanchez,Diamond Ruff ,500000.0,4.3
Hans Canosa,Thomas Lennon,379122.0,Comedy|Drama|Romance,Olivia Wilde,Conversations with Other Women ,450000.0,7.1
Lloyd Kaufman,Lloyd Kaufman,23000.0,Comedy|Horror|Musical,John Karyus,Poultrygeist: Night of the Chicken Dead ,500000.0,6.2
Matthew Watts,Cheyenne Jackson,,Comedy|Romance,Jennifer Lafleur,Mutual Friends ,450000.0,6.8
Lloyd Bacon,Dick Powell,2300000.0,Comedy|Musical|Romance,Ginger Rogers,42nd Street ,439000.0,7.7
Joe Kenemore,Jack Canfield,,Documentary,Bob Proctor,Rise of the Entrepreneur: The Search for a Better Way ,450000.0,8.2
Whit Stillman,Taylor Nichols,2938208.0,Comedy|Drama|Romance,Chris Eigeman,Metropolitan ,225000.0,7.5
Kay Pollak,Frida Hallgren,9910.0,Comedy|Drama|Music|Romance,Michael Nyqvist,As It Is in Heaven ,25000000.0,7.6
Eric England,Ace Marrero,,Drama|Horror|Mystery|Thriller,Jack E. Curenton,Roadside ,,4.1
Jared Hess,Diedrich Bader,44540956.0,Comedy,Jon Heder,Napoleon Dynamite ,400000.0,6.9
Jeremy Saulnier,Eve Plumb,258113.0,Crime|Drama|Thriller,Devin Ratray,Blue Ruin ,1066167.0,7.1
Oren Peli,Ashley Palmer,107917283.0,Horror,Micah Sloat,Paranormal Activity ,15000.0,6.3
Stacy Peralta,Jay Adams,1293295.0,Documentary|Sport,Tony Alva,Dogtown and Z-Boys ,,7.7
Terry Gilliam,Michael Palin,1229197.0,Adventure|Comedy|Fantasy,Eric Idle,Monty Python and the Holy Grail ,229575.0,8.3
Richard Glatzer,Jesse Garcia,1689999.0,Drama,Emily Rios,Quinceañera ,400000.0,7.1
Sue Corcoran,Sue Corcoran,11798.0,Comedy|Fantasy|Horror|Musical,Tony Doupe,Gory Gory Hallelujah ,100000.0,4.7
,Masi Oka,,Drama|Fantasy|Sci-Fi|Thriller,Sendhil Ramamurthy,Heroes             ,,7.7
Jonathan Caouette,Jonathan Caouette,592014.0,Biography|Documentary,Greg Ayres,Tarnation ,218.0,7.2
Ray Griggs,Chris Cox,425899.0,Documentary,Bill Farmer,I Want Your Money ,400000.0,5.1
Matt Jackson,Paul Elia,,Comedy|Horror,Kane Hodder,Love in the Time of Monsters ,500000.0,5.4
Lucio Fulci,David Warbeck,126387.0,Horror,Catriona MacColl,The Beyond ,400000.0,6.9
,Ron Lynch,,Animation|Comedy|Drama,Brendon Small,Home Movies             ,,8.2
Tom Vaughan,Andrew Daly,80276912.0,Comedy|Romance,Treat Williams,What Happens in Vegas ,35000000.0,6.1
Paul Fox,Jeff Seymour,,Horror|Thriller,Dov Tiefenbach,The Dark Hours ,500000.0,6.1
Stephen Frears,Roshan Seth,,Comedy|Drama|Romance,Saeed Jaffrey,My Beautiful Laundrette ,650000.0,6.9
Ari Kirschenbaum,Adam LeFevre,25918.0,Drama|Horror|Mystery|Thriller,R. Brandon Johnson,Fabled ,,5.8
Cassandra Nicolaou,Michelle Nolden,,Drama|Thriller,Katharine Isabelle,Show Me ,900000.0,6.0
Ingmar Bergman,Ingrid Thulin,,Drama,Liv Ullmann,Cries & Whispers ,400000.0,8.2
D.W. Griffith,Mae Marsh,,Drama|History|War,Lillian Gish,Intolerance: Love's Struggle Throughout the Ages ,385907.0,8.0
Roger Nygard,DeForest Kelley,617172.0,Documentary,Walter Koenig,Trekkies ,375000.0,7.0
Harry Beaumont,Bessie Love,2808000.0,Musical|Romance,Anita Page,The Broadway Melody ,379000.0,6.3
Sam Raimi,Betsy Baker,,Fantasy|Horror,Ted Raimi,The Evil Dead ,375000.0,7.6
Franck Khalfoun,Nora Arnezeder,12843.0,Horror|Thriller,America Olivo,Maniac ,6000000.0,6.1
Mor Loushy,,34151.0,Documentary|History,Amos Oz,Censored Voices ,450000.0,7.2
Henry Alex Rubin,Joe Bishop,1523883.0,Documentary|Sport,Mark Zupan,Murderball ,1750211.0,7.8
Sam Firstenberg,Steve James,4000000.0,Action|Drama,Michael Dudikoff,American Ninja 2: The Confrontation ,350000.0,4.7
Doug Block,Ellen Block,84689.0,Documentary,Carol Block,51 Birch Street ,,7.5
,Tracy Spiridakos,,Action|Adventure|Drama|Sci-Fi,Billy Burke,Revolution             ,,6.7
Chad Kapper,Natalie Welch,,Family|Sci-Fi,Tom E. Nicholson,Rotor DR1 ,350000.0,3.4
John Carpenter,Donald Pleasence,47000000.0,Horror|Thriller,Jamie Lee Curtis,Halloween ,300000.0,7.9
Sidney Lumet,Lee J. Cobb,,Crime|Drama,Jack Warden,12 Angry Men ,350000.0,8.9
Paul Fierlinger,Peter Gerety,246574.0,Animation|Drama,Isabella Rossellini,My Dog Tulip ,,6.9
Frank Capra,Alan Hale,,Comedy|Romance,Claudette Colbert,It Happened One Night ,325000.0,8.2
Yorgos Lanthimos,Mary Tsoni,110197.0,Drama|Thriller,Angeliki Papoulia,Dogtooth ,,7.3
Lauren Lazin,Gary Coleman,7707563.0,Biography|Documentary|Music,James Cagney,Tupac: Resurrection ,,8.0
Gavin O'Connor,Janet McTeer,1281176.0,Comedy|Drama,Kimberly J. Brown,Tumbleweeds ,312000.0,6.7
Gregory Widen,Adam Goldberg,16115878.0,Action|Fantasy|Horror|Mystery|Thriller,Viggo Mortensen,The Prophecy ,8000000.0,6.6
Cédric Klapisch,Zinedine Soualem,1652472.0,Comedy|Romance,Simon Abkarian,When the Cat's Away ,300000.0,6.9
Peter Hedges,Adrian Martinez,2360184.0,Comedy|Drama,Oliver Platt,Pieces of April ,300000.0,7.1
Niall Johnson,Mark Caven,,Drama,Kevin Howarth,The Big Swap ,,5.6
Kelly Reichardt,Lucy,255352.0,Drama,Daniel London,Old Joy ,300000.0,6.7
Kelly Reichardt,Lucy,856942.0,Drama,John Robinson,Wendy and Lucy ,200000.0,7.1
Eric Mendelsohn,Edie Falco,,Drama,Embeth Davidtz,3 Backyards ,300000.0,5.2
Jean-Luc Godard,Anna Karina,,Crime|Drama|Romance,Jean-Paul Belmondo,Pierrot le Fou ,300000.0,7.7
Florence Ayisi,Beatrice Ntuba,32631.0,Documentary,Vera Ngassa,Sisters in Law ,,7.5
Pan Nalin,,16892.0,Documentary,,Ayurveda: Art of Being ,300000.0,7.6
Michael Roemer,Gloria Foster,12438.0,Drama|Romance,Yaphet Kotto,Nothing But a Man ,160000.0,8.1
Jesse Peretz,Eli Marienthal,40542.0,Drama|Romance,Robert John Burke,"First Love, Last Rites ",300000.0,5.5
Eddie O'Flaherty,Eddie Jones,5199.0,Drama|Sport,Don Wallace,Fighting Tommy Riley ,200000.0,6.6
Babar Ahmed,Alexander Wraith,,Action|Thriller,Lalaine,Royal Kill ,350000.0,3.2
Julie Taymor,T.V. Carpio,24343673.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,Across the Universe ,45000000.0,7.4
John D. Hancock,Elizabeth Stenholt,1711.0,Drama|Music,Trish Basinger,The Looking Glass ,,6.6
Paul Bartel,David Carradine,,Action|Comedy|Sci-Fi|Sport,Sylvester Stallone,Death Race 2000 ,300000.0,6.2
Bruce Dellis,Ricky Schroder,2468.0,Thriller,Tatyana Ali,Locker 13 ,300000.0,4.8
Pece Dingo,Wilhelm von Homburg,,Horror,Michael Des Barres,Midnight Cabaret ,,4.5
Jerome Elston Scott,Joanna Cassidy,,Comedy|Drama|Romance,Taran Killam,Anderson's Cross ,300000.0,7.2
Étienne Faure,Pierre Prieur,,Drama|Musical|Romance,Rumi Missabu,Bizarre ,500000.0,4.3
Herb Freed,Carmen Argenziano,,Horror|Mystery,Linnea Quigley,Graduation Day ,250000.0,4.5
Jack Perez,Barry Bostwick,,Comedy|Crime|Drama|Horror|Mystery|Thriller,Kevin Corrigan,Some Guy Who Kills People ,300000.0,6.4
Craig Zobel,Matt Servitto,318622.0,Biography|Crime|Drama|Thriller,Dreama Walker,Compliance ,270000.0,6.4
Kevin Smith,Ethan Suplee,12006514.0,Comedy|Drama|Romance,Matt Damon,Chasing Amy ,250000.0,7.3
Nicole Holofcener,Brenda Blethyn,4186931.0,Comedy|Drama|Romance,Aunjanue Ellis,Lovely & Amazing ,250000.0,6.9
Ken Del Conte,Robert Miano,,Action|Adventure|Mystery|Romance|Thriller,Hector Echavarria,Death Calls ,290000.0,4.3
Justin Lin,Jason Tobin,3799339.0,Crime|Drama|Romance,Parry Shen,Better Luck Tomorrow ,250000.0,7.2
Maria Maggenti,Laurel Holloman,1977544.0,Comedy|Drama|Romance,Nicole Ari Parker,The Incredibly True Adventure of Two Girls in Love ,250000.0,6.5
Miguel Arteta,Mike White,1050600.0,Comedy|Drama,Lupe Ontiveros,Chuck & Buck ,250000.0,6.6
Piyush Dinker Pandya,Rizwan Manji,902835.0,Comedy|Drama|Romance,Purva Bedi,American Desi ,250000.0,6.7
Daniel Columbie,Nicholas Simmons,,Action|Crime|Drama,Keri Maletto,Amidst the Devil's Wings ,300000.0,4.3
Vincenzo Natali,Julian Richings,489220.0,Mystery|Sci-Fi|Thriller,David Hewlett,Cube ,365000.0,7.3
Emma-Kate Croghan,Frances O'Connor,212285.0,Comedy|Romance,Radha Mitchell,Love and Other Catastrophes ,250000.0,6.4
Bill Plympton,Bill Martone,203134.0,Animation|Comedy|Drama|Fantasy|Sci-Fi,Charis Michelsen,I Married a Strange Person! ,250000.0,7.0
Greg Harrison,Anne Archer,191309.0,Drama|Mystery|Thriller,Amir Talai,November ,150000.0,5.5
Drake Doremus,Charlie Bewley,3388210.0,Drama|Romance,Jennifer Lawrence,Like Crazy ,250000.0,6.7
Al Franklin,Steffinnie Phrommany,,Horror,Marshal Hilton,Teeth and Blood ,300000.0,4.3
Allison Anders,Rosanna Arquette,177840.0,Comedy|Music,Ally Sheedy,Sugar Town ,250000.0,6.1
Michael Kang,Clint Jordan,47111.0,Comedy|Drama,Samantha Futerman,The Motel ,,6.8
Paul Schrader,Gus Van Sant,49494.0,Drama|Thriller,Nolan Gerard Funk,The Canyons ,250000.0,3.9
,James Norton,,Crime|Drama,Shirley Henderson,Happy Valley             ,,8.5
Lori Silverbush,Flaco Navaja,,Drama,Judy Marte,On the Outs ,,6.9
Jeff Nichols,Natalie Canerday,45661.0,Drama|Thriller,Michael Abbott Jr.,Shotgun Stories ,,7.3
Stuart Hazeldine,Luke Mably,,Mystery|Thriller,Colin Salmon,Exam ,,6.9
Hilary Brougher,Samantha Buck,18195.0,Sci-Fi,James Urbaniak,The Sticky Fingers of Time ,250000.0,6.3
Rachel Goldenberg,Mark Hengst,,Drama|Musical,Dustin Fitzsimons,Sunday School Musical ,,2.5
Corbin Bernsen,Lorne Cardinal,,Drama,Corbin Bernsen,Rust ,250000.0,5.7
Jamin Winans,Marty Lindsey,,Action|Drama|Fantasy|Sci-Fi,Eme Ikwuakor,Ink ,,7.0
Tom Seidman,Derek Brandon,,Drama|Family,Florence Henderson,The Christmas Bunny ,250000.0,6.2
Jason Naumann,Kate Flannery,,Comedy|Short,Victoria Jackson,Jesus People ,,6.9
Matt Cimber,June Lockhart,,Crime|Drama,Stacy Keach,Butterfly ,,4.5
Sam Martin,Steve Duin,,Documentary,Sam Adams,UnDivided ,250000.0,7.8
Andrew Hyatt,Brit Morgan,,Horror|Thriller,Noah Segan,The Frozen ,250000.0,4.4
Dan Curtis,Campbell Scott,,Fantasy|Romance,Jennifer Jason Leigh,The Love Letter ,,7.4
Joel Paul Reisig,Dana Blackstone,,Family,Joshua Ray Bell,Horse Camp ,250000.0,6.6
Kristin Rizzo,Robert Davi,,Documentary,Esai Morales,Give Me Shelter ,250000.0,8.0
